CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0,4,210,4,0,1,0,42,1,5,0,0,1,25,39,2,25,35,51,2,3,7,23,64,35,33,52,139,52,0.28,32,104,4,67,0,25,2,69,2,0,8,1,5,2.52,0,8,2.88,1,4,1.4,1,1,0.285714,0,3,3,2,38,0,0.795238,0.666667,0,3,2,0,0
0,3,46,1,0,1,0,4,1,3,0,0,1,4,22,1,4,4,9,0,1,1,4,4,4,4,9,18,4,1.22,6,13,1,8,0,4,1,25,1,0,0,1,3,1.75,0,2,1.75,1,1,1,1,0,0,0,0,0,0,0,0,0.717391,0,0,2,0,0,0
0,1,27,1,1,1,0,1,1,1,0,0,1,1,22,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.5,1,3,1,2,0,1,1,0,0,2,1,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.481481,0,0,2,0,1,0
0,4,80,2,0,1,0,11,1,4,0,0,1,9,22,1,9,11,18,0,4,2,9,17,11,9,18,45,15,0.49,13,33,2,21,0,9,1,66,1,0,1,3,7,2.444444,1,5,2,1,2,1.222222,1,1,0.363636,0,0,0,0,0,0,0.725,0,0,3,0,0,0
0,4,93,2,0,1,0,14,1,4,0,0,1,10,30,1,10,14,19,0,4,2,10,18,14,10,19,49,16,0.61,14,35,2,21,0,10,1,72,1,0,0,2,3,1.4,1,4,1.7,1,2,1.3,1,1,0.416667,0,0,0,0,0,0,0.817204,0,0,2,0,2,0
0,1,29,1,4,1,0,4,1,1,0,0,1,4,21,1,4,4,6,0,0,1,0,0,4,4,6,7,0,3,1,6,1,5,0,4,1,0,0,3,0,0,6,3.25,1,1,0.75,0,1,1,1,0,0,0,0,0,0,0,0,0.448276,0,0,3,0,0,0
0,3,38,1,0,1,0,2,1,3,0,0,1,2,23,1,2,2,5,0,0,1,2,2,2,2,5,10,2,2.3,5,7,1,4,0,2,1,0,2,0,0,1,3,3,3,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0.552632,0,0,2,0,0,0
0,23,367,10,0,1,4,25,5,42,0,16,5,5,187,1,5,25,47,2,8,10,3,92,25,5,47,147,70,1.27,35,117,10,91,2,5,5,58,2,2,1,2,8,5,0,16,9.2,4,240,57,1,3,2,0,2,2,1,26,12,0.915531,1,0,1,1,4,0
0,17,191,6,0,2,0,11,3,28,0,8,3,4,97,2,4,11,23,1,1,6,3,50,11,9,23,77,40,1.26,17,63,6,52,2,4,3,33,3,0,7,2,10,4,1,15,6,2,6,2.75,1,3,1.571429,0,5,5,4,28,10,0.486911,0.4,0,4,4,3,0
0,19,199,8,0,2,0,20,5,31,0,10,5,4,85,1,4,20,27,0,5,8,4,55,20,8,29,96,46,0.89,18,75,8,56,1,4,5,50,3,0,1,1,7,4.75,2,17,7.5,2,32,16.25,1,3,2.166667,0,0,0,0,0,0,0.678392,0,0,2,0,1,0
0,3,92,1,0,1,0,16,1,3,16,0,1,16,18,1,16,16,22,0,0,1,16,16,16,16,22,55,16,0.33,19,38,1,21,0,0,1,0,1,0,0,1,3,2.5,2,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.836957,0,0,2,0,1,0
0,17,488,14,0,2,0,43,4,34,0,16,4,10,258,2,10,43,49,3,8,14,7,119,43,18,49,197,96,1.31,38,145,14,102,1,10,4,55,3,0,6,1,10,3.9,0,21,6.7,0,600,66.4,1,3,1.230769,0,4,4,1,12,12,0.877049,1,0,2,1,5,0
0,5,53,2,1,1,0,4,1,5,1,0,1,3,20,1,3,4,13,2,4,2,0,10,4,3,13,26,8,0.77,7,21,2,16,0,2,1,50,3,0,2,1,4,3.333333,3,4,4,4,2,1.333333,1,7,1.666667,0,0,0,0,0,0,0.867925,0,0,2,0,0,0
6,9,277,7,0,1,0,50,3,10,0,0,3,20,39,1,20,50,68,2,9,7,12,122,50,24,70,213,100,0.18,25,170,7,121,0,20,3,85,2,0,11,1,5,2.8,0,14,4.6,2,36,4.95,1,4,1.181818,0,2,2,1,232,90,0.465704,1,0,2,1,3,0
0,1,27,1,1,1,0,1,1,1,0,0,1,1,21,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.25,2,3,1,2,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.888889,0,0,2,0,0,0
0,1,90,1,4,1,0,6,1,8,0,7,1,6,66,1,6,6,14,0,0,1,2,0,6,6,14,15,0,4.4,9,14,1,13,0,6,1,0,2,0,1,2,0,0,0,1,0.333333,0,1,1,1,0,0,0,1,1,1,24,4,0.444444,1,0,3,1,1,0
0,7,263,5,0,1,0,26,2,15,0,7,2,13,129,1,13,26,33,2,2,5,11,59,26,13,35,115,48,1.12,19,83,5,58,0,13,2,73,2,1,5,1,10,2.769231,1,11,4.153846,1,6,2,1,3,1.2,0,2,2,2,40,32,0.726236,0.5,0,2,2,1,0
2,5,119,4,0,2,0,10,2,11,0,5,2,6,59,1,6,10,19,0,2,4,4,20,10,9,19,47,14,1.26,13,33,4,22,0,6,2,58,1,0,7,2,5,3.333333,2,7,3.666667,2,4,1.666667,1,2,0.875,0,0,0,0,0,0,0.608333,0,0,3,0,2,0
0,5,164,6,0,1,0,29,2,5,0,0,2,18,44,1,18,28,29,0,1,6,18,49,28,23,29,97,40,0.45,23,69,6,40,0,18,2,5,2,0,1,2,5,1.888889,1,7,2.333333,1,7,1.666667,1,3,0.6,0,0,0,0,0,0,0.987805,0,0,1,0,1,0
0,0,26,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,2,0,0,0,0,0,0,0,2,3,0,6.67,3,2,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,36,1,2,1,0,2,1,5,0,4,1,2,28,1,2,2,4,0,0,1,0,0,2,2,4,4,0,7,4,4,1,3,0,2,1,0,0,2,0,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.621622,0,0,3,0,0,0
0,1,30,1,1,1,0,1,1,5,0,4,1,1,24,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6,2,3,1,2,0,1,1,0,0,33,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.766667,0,0,2,0,0,0
0,0,26,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,2,0,0,0,0,0,0,0,2,3,0,6.67,3,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,5,1500,12,0,1,30,222,2,9,42,3,2,141,552,37,141,216,279,10,9,15,129,559,216,145,320,845,387,0.65,105,707,12,492,0,99,2,98,1,1,12,2,30,3.014184,0,17,3.049645,1,92,2.177305,1,7,0.435754,0,10,10,2,1155,675,0.378667,0.9,0,4,2,2,0
0,3,43,1,0,1,0,3,1,3,0,0,1,3,19,1,3,3,9,0,1,1,3,4,3,3,9,16,3,1.19,8,12,1,8,0,3,1,33,2,0,3,1,2,1.666667,1,2,2,2,1,1,1,0,0,0,2,2,1,86,0,1,1,0,1,1,0,0
0,5,96,4,0,1,0,13,2,6,0,0,1,8,19,1,8,11,27,1,2,4,7,29,13,8,27,60,21,0.32,17,48,3,36,0,8,2,68,2,0,9,1,5,2.25,1,6,2.75,1,4,1.75,1,1,0.4,0,0,0,0,0,0,0.71875,0,0,3,0,2,0
0,7,126,4,0,1,0,18,2,7,1,0,2,10,22,3,10,18,29,0,2,4,10,42,18,10,30,90,36,0.24,14,66,4,46,0,9,2,62,2,0,5,3,5,1.9,0,8,3.5,1,8,2.2,1,3,1,0,1,1,1,2,2,1,1,0,1,1,0,0
0,7,127,4,0,1,0,18,2,7,1,0,2,10,22,3,10,18,29,0,2,4,10,42,18,10,30,90,36,0.24,15,66,4,46,0,9,2,62,2,0,5,3,5,1.9,0,8,3.5,1,8,2.2,1,3,0.857143,0,2,2,1,136,9,1,1,0,1,1,0,0
0,7,127,4,0,1,0,18,2,7,1,0,2,10,22,3,10,18,29,0,2,4,10,42,18,10,30,90,36,0.24,15,66,4,46,0,9,2,62,2,0,5,3,5,1.9,0,8,3.5,1,8,2.2,1,3,0.857143,0,1,1,1,2,2,1,1,0,1,1,0,0
0,6,137,4,0,1,0,20,2,6,1,0,2,12,22,3,12,20,31,0,2,4,12,44,20,12,32,96,38,0.23,19,70,4,48,0,11,2,70,2,0,5,3,5,1.583333,0,8,3.083333,1,8,2,1,3,0.75,0,1,1,1,2,2,1,1,0,1,1,0,0
0,1,31,1,1,1,0,1,1,1,0,0,1,1,24,1,1,1,4,0,0,1,0,0,1,1,4,5,0,4.8,2,4,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0.5,0,1,1,1,3,0,0.419355,1,0,4,1,0,0
0,1,31,1,1,1,0,1,1,1,0,0,1,1,24,1,1,1,4,0,0,1,0,0,1,1,4,5,0,4.8,2,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,3,0,0.419355,1,0,4,1,0,0
0,4,49,2,0,1,0,4,1,4,0,0,1,3,21,1,3,4,9,0,1,2,3,5,4,3,9,19,5,1.11,9,14,2,9,0,3,1,0,2,0,1,1,2,1.333333,1,1,1,1,2,1.333333,1,1,0.6,0,0,0,0,0,0,0.734694,0,0,2,0,0,0
0,1,29,1,1,1,0,1,1,1,0,0,1,1,24,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6,1,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,3,0,0.448276,1,0,4,1,0,0
0,3,74,1,0,1,0,6,1,5,0,2,1,6,33,1,6,6,16,0,2,1,6,8,6,6,16,30,7,1.1,11,23,1,16,0,6,1,66,2,0,1,1,4,1.333333,0,3,1.666667,1,1,1,1,0,0,0,1,1,1,10,15,0.689189,1,0,3,1,0,0
0,6,216,9,0,2,1,31,2,9,0,2,2,16,62,1,16,31,35,2,9,9,14,64,31,24,35,128,49,0.48,26,84,9,54,0,16,2,87,1,0,1,1,13,3.125,1,6,1.6875,1,9,2.0625,1,2,0.5,0,1,1,1,7,1,0.837963,1,0,3,1,1,0
0,6,73,2,0,1,0,6,2,8,0,2,2,4,30,1,4,6,17,0,3,2,4,15,6,4,19,34,10,0.88,9,29,2,24,0,4,2,50,1,0,2,1,4,2.25,1,7,4,1,2,1.5,1,1,0.666667,0,2,2,1,5,4,0.60274,1,0,4,1,0,0
4,13,247,13,1,3,1,38,3,18,3,3,3,11,61,3,11,38,43,0,2,13,6,96,38,30,34,160,85,0.38,26,119,13,80,1,8,3,71,2,0,8,2,6,3.090909,0,16,3.363636,1,180,20.545455,1,4,1.25,0,3,3,2,66,12,0.465587,0.666667,0,3,2,1,0
0,15,41,3,0,1,4,3,3,16,1,0,3,1,16,1,1,3,11,0,0,3,1,16,3,1,11,22,8,0.73,3,19,3,15,1,0,3,0,1,0,0,1,6,6,6,6,6,6,3,3,3,1,1,1,2,2,2,82,0,1,0.5,0,1,2,0,0
5,11,277,12,0,2,1,44,2,14,0,3,2,17,69,3,17,41,43,1,3,13,11,110,41,29,45,188,93,0.37,24,138,12,95,0,17,3,100,2,0,5,2,5,2.058824,0,12,3.352941,1,194,13.352941,1,4,1.142857,0,3,3,2,64,10,0.490975,0.666667,0,4,2,1,0
0,1,31,1,2,1,0,2,1,1,0,0,1,2,20,1,2,2,6,0,0,1,0,0,2,2,6,7,0,2.86,4,6,1,5,0,2,1,0,0,3,1,0,8,4.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.548387,0,0,2,0,1,0
0,2,48,1,0,1,0,4,1,2,0,0,1,4,20,1,4,4,15,0,0,1,4,3,4,4,15,22,3,0.91,6,18,1,14,0,4,1,0,1,3,2,1,6,2.75,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0.5625,0,0,4,0,0,0
2,7,273,9,0,1,2,46,2,7,0,0,2,23,23,4,23,39,67,5,7,10,16,115,44,27,68,211,94,0.11,41,162,4,119,0,23,2,72,2,0,10,2,7,2.695652,0,11,3.608696,1,9,2.086957,1,3,0.785714,0,5,5,2,123,21,0.644689,0.8,0,3,2,0,0
0,3,100,1,0,1,0,15,1,3,0,0,1,15,15,2,15,15,28,2,7,1,13,26,15,15,28,66,25,0.23,19,53,1,40,0,15,1,76,1,4,1,1,26,10.933333,0,8,1.866667,1,1,1,1,0,0,0,0,0,0,0,0,0.89,0,0,2,0,1,0
0,7,145,1,0,1,0,13,1,9,0,0,1,13,38,2,13,13,20,0,0,1,13,52,13,13,21,83,35,0.46,24,56,1,42,1,13,1,0,2,1,5,2,16,5.230769,0,12,5.615385,1,1,1,1,0,0,0,0,0,0,0,0,0.648276,0,0,3,0,0,0
0,6,128,1,0,1,0,12,1,8,0,1,1,12,39,2,12,12,17,0,0,1,12,42,12,12,18,70,26,0.56,19,44,1,31,0,12,1,0,2,1,4,2,11,2.5,0,10,5.666667,1,1,1,1,0,0,0,0,0,0,0,0,0.921875,0,0,2,0,0,0
0,7,79,1,0,1,0,7,1,8,0,0,1,7,22,2,7,7,11,0,0,1,7,29,7,7,12,47,14,0.47,10,26,1,18,0,7,1,0,3,0,3,2,14,3.714286,0,11,7.142857,1,1,1,1,0,0,0,0,0,0,0,0,0.873418,0,0,2,0,0,0
0,6,87,1,0,1,0,8,1,6,0,0,1,8,30,2,8,8,12,0,0,1,8,26,8,8,13,46,13,0.65,11,26,1,17,0,8,1,0,3,0,3,2,13,3.75,0,9,5.75,1,1,1,1,0,0,0,0,0,0,0,0,0.885057,0,0,2,0,0,0
0,5,90,2,0,1,0,9,1,6,0,0,1,7,21,1,7,9,25,3,5,2,4,22,9,7,25,52,17,0.4,17,42,2,33,0,7,1,77,1,0,1,1,7,2.285714,1,10,3,0,2,1.285714,1,5,0.9,0,0,0,0,0,0,0.769231,0,0,3,0,1,0
0,5,216,3,0,1,1,21,1,6,0,0,1,19,30,5,19,21,64,1,8,3,18,62,21,19,64,140,48,0.21,48,112,3,86,0,19,1,82,3,2,7,2,15,2.157895,0,18,3.052632,0,3,1.105263,1,2,0.24,0,0,0,0,0,0,0.939815,0,0,2,0,0,0
11,21,499,9,1,1,0,54,4,28,7,4,4,14,103,1,14,50,86,0,13,10,2,241,50,14,88,336,132,0.31,62,220,9,166,2,7,4,81,1,0,7,1,10,4.857143,1,26,7.571429,1,120,12.428571,1,4,1.75,0,8,8,3,17,15,0.348697,0.5,0,7,3,5,0
0,18,133,7,1,2,0,14,4,19,0,1,4,4,27,2,4,14,33,0,10,7,3,54,14,8,33,100,42,0.27,7,75,7,58,0,4,4,0,1,0,4,2,7,6,4,11,9.5,7,12,4.75,1,5,3.142857,0,0,0,0,0,0,0.766917,0,0,3,0,1,0
15,12,844,18,0,2,15,77,3,22,2,6,3,26,284,2,26,66,127,2,14,18,9,271,74,41,117,428,188,0.66,139,305,10,238,2,24,3,90,2,0,13,2,16,4.423077,1,23,5.923077,1,137,8.346154,1,4,1.103448,0,3,3,2,6,6,0.509479,0.666667,0,4,2,8,0
0,4,84,2,0,1,0,7,1,9,0,4,1,5,41,1,5,7,14,0,1,2,5,11,7,5,14,31,9,1.32,12,23,2,15,0,5,1,40,2,0,1,1,4,1.6,0,4,2.2,1,2,1.4,1,1,0.571429,0,0,0,0,0,0,0.583333,0,0,3,0,1,0
4,11,563,25,0,1,32,90,3,14,13,1,3,24,49,7,24,79,141,0,5,31,20,279,79,24,135,411,193,0.12,104,328,25,268,1,11,4,94,2,0,4,2,16,4.333333,0,17,5.041667,1,53,5.708333,1,5,1.272727,0,1,1,1,4,4,0.719361,1,0,2,1,0,0
1,20,257,9,0,1,14,23,4,24,1,1,4,5,28,2,5,18,118,0,3,14,4,146,18,5,62,194,52,0.14,37,114,9,96,3,4,5,66,3,0,2,1,15,6.6,2,15,8.8,3,27,8.6,1,3,1.375,0,0,0,0,0,0,0.976654,0,0,1,0,1,0
8,7,553,10,1,1,2,68,2,12,1,3,2,35,170,4,35,66,94,1,15,11,25,172,66,38,87,301,122,0.56,82,209,10,145,0,34,2,84,2,1,3,2,12,3.485714,1,14,3.6,1,72,3.6,1,3,0.65,0,1,1,1,3,3,0.965642,1,0,1,1,1,0
0,3,141,1,0,1,34,7,1,8,0,4,1,7,52,1,7,7,57,0,4,1,7,40,7,7,52,71,6,0.73,18,58,1,50,0,7,1,98,2,0,2,1,4,1,0,3,1.285714,0,1,1,1,0,0,0,0,0,0,0,0,0.77305,0,0,2,0,0,0
1,2,82,1,0,1,11,1,1,2,0,0,1,1,34,1,1,1,20,0,2,1,0,21,1,1,19,36,7,0.94,12,26,1,22,0,1,1,100,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.841463,0,0,2,0,0,0
0,10,546,4,0,1,12,56,2,12,1,1,2,30,76,7,30,52,154,2,11,5,28,229,52,30,143,383,134,0.2,87,277,4,226,1,29,2,94,2,0,6,3,19,3,0,27,5.533333,1,3,1.5,1,2,0.710526,0,0,0,0,0,0,0.989011,0,0,1,0,1,0
0,6,202,4,0,1,0,28,2,8,0,0,2,17,25,2,17,26,54,4,5,5,13,72,26,17,51,130,46,0.19,47,97,4,70,1,17,2,73,2,0,1,1,11,3.235294,0,12,3.941176,1,4,1.529412,1,1,0.45,0,0,0,0,0,0,0.990099,0,0,1,0,1,0
0,2,61,1,0,1,0,8,1,3,0,0,1,8,23,1,8,8,13,0,0,1,8,4,8,8,12,26,4,0.88,12,16,1,7,0,8,1,0,1,2,2,2,0,0,0,1,0.5,0,1,1,1,5,0.454545,0,1,1,1,19,4,0.622951,1,0,2,1,0,0
0,8,133,5,0,1,8,11,2,8,3,0,2,5,50,1,5,10,36,2,1,5,3,40,10,5,35,70,18,0.71,15,53,5,44,0,2,2,84,2,0,5,1,11,5.6,3,10,4.4,2,4,1.8,1,2,1,0,0,0,0,0,0,0.699248,0,0,3,0,0,0
1,9,350,8,0,1,1,37,2,12,2,2,2,21,69,2,21,36,78,10,8,9,10,132,36,23,80,230,97,0.3,53,177,8,140,1,19,2,83,3,0,3,2,10,3.238095,0,16,5.52381,0,13,2.190476,1,3,0.583333,0,9,9,3,230,91,0.32,0.555556,0,5,3,2,3
0,7,223,15,0,1,0,34,2,10,0,2,2,17,64,1,17,29,39,12,3,17,5,74,32,17,39,132,53,0.48,27,92,12,67,0,17,2,84,2,6,3,1,6,1.882353,0,18,2.352941,0,52,4.058824,1,3,0.526316,0,0,0,0,0,0,0.479821,0,0,5,0,1,0
7,9,409,20,0,1,1,70,3,17,8,8,3,19,199,1,19,48,46,0,5,30,12,120,48,27,46,184,82,1.08,26,128,20,78,0,11,4,85,1,0,0,1,5,2.263158,0,11,2.684211,1,103,7,1,4,1,0,0,0,0,0,0,0.904645,0,0,1,0,4,0
0,3,40,1,0,1,0,2,1,3,0,0,1,2,21,1,2,2,9,0,1,1,2,3,2,2,9,14,2,1.5,5,11,1,8,0,2,1,0,1,0,2,2,5,4,3,3,2.5,2,1,1,1,0,0,0,0,0,0,0,0,0.6,0,0,3,0,0,0
0,5,91,1,0,1,0,5,1,11,5,5,1,5,49,1,5,5,16,0,0,1,5,17,5,5,16,33,11,1.48,9,27,1,21,0,0,1,0,1,0,3,1,6,4,2,5,3.8,2,1,1,1,0,0,0,0,0,0,0,0,0.813187,0,0,2,0,1,0
0,7,174,3,0,1,0,23,2,10,0,3,2,11,56,1,11,20,39,1,1,3,10,51,20,15,39,99,32,0.57,19,71,3,50,0,11,2,72,2,0,4,1,7,1.636364,0,8,4.181818,1,3,1.818182,1,2,0.923077,0,0,0,0,0,0,0.408046,0,0,3,0,5,0
0,1,89,1,8,1,0,9,1,5,0,4,1,9,63,1,9,9,14,0,0,1,1,0,9,9,13,15,0,4.2,11,13,1,12,0,9,1,0,0,1,2,0,1,1,1,1,0.555556,0,1,1,1,0,0,0,1,1,1,27,1,0.640449,1,0,2,1,0,0
7,7,1001,22,0,1,12,144,2,12,3,4,2,73,351,3,73,137,135,16,10,24,50,332,140,89,142,559,246,0.63,93,388,19,243,0,70,2,93,3,1,10,2,14,3.575342,0,27,3.09589,0,988,15.191781,1,3,0.649351,0,11,11,2,408,149,0.636364,0.727273,0,2,2,1,0
0,9,204,8,0,1,0,31,3,16,10,7,3,10,92,1,10,28,35,0,0,9,10,57,28,12,45,99,43,0.93,13,88,8,66,0,0,3,0,1,0,3,1,3,1.6,1,9,4.5,2,22,4.2,1,4,1.666667,0,2,2,2,22,6,1,0.5,0,1,2,0,0
0,3,82,2,0,1,0,10,1,6,1,1,1,6,39,1,6,8,11,0,1,3,6,9,8,6,11,28,9,1.39,15,20,2,12,0,5,2,66,2,0,1,1,3,1.5,0,5,3,2,2,1.166667,1,1,0.375,0,0,0,0,0,0,0.5,0,0,3,0,0,0
2,10,393,5,0,1,0,62,3,13,0,2,3,24,95,1,24,62,72,4,5,5,18,167,62,32,84,267,111,0.36,31,195,5,138,0,24,3,79,2,0,1,1,13,4.083333,1,11,4.375,0,9,2.916667,1,3,1.423077,0,0,0,0,0,0,0.636132,0,0,3,0,0,0
3,11,412,7,0,2,1,55,2,16,1,4,2,23,134,4,23,50,72,1,7,7,19,145,50,35,75,239,100,0.56,41,175,7,127,0,22,2,87,1,0,7,2,11,3.391304,1,14,4.652174,1,12,2.652174,1,4,0.964286,0,8,8,2,169,151,0.550971,0.875,0,3,2,4,2
2,8,402,7,0,1,3,61,2,13,6,4,2,24,138,1,24,54,59,14,1,9,8,125,54,34,64,218,98,0.63,47,162,7,110,0,18,3,95,2,36,6,1,207,15.875,0,9,3.416667,1,15,2.916667,1,4,0.961538,0,6,6,2,60,22,0.375622,0.666667,0,4,2,5,3
0,8,92,3,0,1,1,9,2,8,2,0,2,4,38,1,4,8,19,0,1,4,4,21,8,4,19,44,14,0.86,10,33,3,24,0,2,2,62,2,0,3,1,3,2.25,2,7,3.5,2,4,2.25,1,1,0.833333,0,0,0,0,0,0,0.793478,0,0,2,0,2,0
0,1,24,1,2,1,0,2,1,1,0,0,1,2,15,1,2,2,5,0,0,1,0,0,2,2,5,6,0,2.5,3,5,1,4,0,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.666667,0,0,2,0,1,0
0,3,92,2,0,1,0,15,1,3,0,0,1,13,23,1,13,15,19,0,3,2,13,18,15,13,20,53,19,0.43,16,39,2,23,0,13,1,64,1,0,0,1,24,5.615385,1,3,1.384615,1,2,1.153846,1,1,0.266667,0,2,2,1,8,0,0.815217,1,0,2,1,1,0
0,3,82,2,0,1,0,13,1,3,0,0,1,10,25,1,10,12,16,1,2,2,9,14,12,10,16,42,14,0.6,15,30,2,18,0,10,1,40,1,0,1,2,4,1.7,1,3,1.7,1,2,1.1,1,1,0.25,0,0,0,0,0,0,0.817073,0,0,2,0,1,0
6,7,386,9,0,1,1,69,2,9,1,1,2,35,72,2,35,68,86,0,4,9,29,153,68,45,94,268,108,0.27,46,202,9,140,0,34,2,87,1,0,7,2,10,3.142857,0,10,3.8,1,17,2.142857,1,5,0.921053,0,4,4,1,83,24,0.518135,1,0,2,1,4,0
0,2,56,1,0,1,0,7,1,2,1,0,1,7,22,1,7,7,11,6,0,1,1,6,7,7,11,25,6,0.88,9,17,1,9,0,6,1,0,3,0,1,1,4,1.714286,0,3,2.142857,0,1,1,1,0,0,0,0,0,0,0,0,0.696429,0,0,3,0,0,0
1,12,169,9,0,1,0,26,3,14,1,2,3,10,46,2,10,26,40,0,0,9,9,65,26,12,44,111,39,0.41,12,83,9,59,0,9,3,0,2,0,5,2,14,2.8,0,8,4.2,1,39,5.6,1,4,1.615385,0,2,2,1,8,4,0.508876,1,0,3,1,0,0
0,13,140,5,0,1,0,20,3,13,0,0,3,7,22,1,7,19,23,3,1,6,4,61,19,7,25,104,47,0.21,14,72,5,54,0,7,3,28,1,0,3,1,4,2.571429,0,11,6.142857,2,8,3.285714,1,3,1.666667,0,0,0,0,0,0,0.871429,0,0,2,0,1,0
1,7,542,7,7,1,3,78,2,9,0,2,2,42,163,21,42,75,113,3,10,7,31,180,75,46,108,328,108,0.5,52,216,7,134,0,42,2,88,4,3,16,2,9,2.214286,0,12,2.452381,0,25,2.238095,1,3,0.46875,0,1,1,1,45,7,0.998158,1,0,1,1,1,0
0,4,177,6,0,1,0,34,1,4,0,0,1,25,33,1,25,32,37,0,3,8,25,46,32,25,38,113,40,0.29,31,78,6,46,0,25,1,66,1,0,1,2,6,1.84,0,8,2.32,1,8,1.36,1,3,0.407407,0,0,0,0,0,0,0.706215,0,0,2,0,0,0
0,8,81,7,0,2,0,11,2,8,0,0,2,5,22,1,5,11,18,0,1,7,5,24,11,11,19,49,18,0.45,10,37,7,26,0,5,2,0,1,0,1,2,4,2.2,1,8,3.2,1,13,3.4,1,3,1.285714,0,2,2,2,12,2,0.753086,0.5,0,3,2,0,0
0,4,67,2,0,1,0,6,1,5,0,1,1,5,28,1,5,6,12,0,1,2,5,10,6,5,12,29,8,0.97,10,20,2,13,0,5,1,19,2,0,3,1,3,1.6,1,4,2,1,2,1.2,1,1,0.428571,0,0,0,0,0,0,0.477612,0,0,4,0,0,0
12,10,475,23,0,2,1,100,3,11,1,0,3,34,43,2,34,92,99,0,2,25,22,251,92,51,114,375,199,0.11,57,313,23,224,0,33,3,91,1,0,10,2,11,3.647059,1,31,4.558824,1,460800,13808.617647,1,3,0.756757,0,13,13,4,333,91,0.981053,0.692308,0,1,4,2,0
0,1,34,1,1,1,0,1,1,7,0,6,1,1,26,1,1,1,4,0,0,1,0,0,1,1,4,5,0,5.2,3,4,1,3,0,1,1,0,0,2,1,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.647059,0,0,2,0,1,0
0,3,56,1,0,1,0,4,1,6,0,3,1,4,35,1,4,4,6,0,0,1,4,4,4,4,6,15,4,2.33,6,10,1,5,0,4,1,0,2,0,0,1,4,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.75,0,0,2,0,0,0
0,3,56,1,0,1,0,4,1,6,0,3,1,4,34,1,4,4,6,0,0,1,4,4,4,4,6,15,4,2.27,7,10,1,5,0,4,1,0,2,0,0,1,3,1.25,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.732143,0,0,2,0,0,0
0,4,115,2,0,1,0,20,1,4,0,0,1,18,17,2,18,20,26,3,2,2,15,29,20,18,30,76,22,0.22,22,52,2,31,0,18,1,73,3,0,4,2,6,1.111111,0,4,1.5,0,2,1.055556,1,5,0.454545,0,0,0,0,0,0,0.895652,0,0,2,0,1,0
