CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0,3,77,1,0,1,0,5,1,5,0,2,1,5,43,1,5,5,13,0,2,1,5,7,5,5,13,26,7,1.65,8,20,1,14,0,5,1,40,2,0,4,2,5,2.8,2,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0.506494,0,0,4,0,2,0
0,3,108,1,0,1,0,8,1,6,0,2,1,8,54,1,8,8,21,0,5,1,8,13,8,8,21,43,13,1.26,11,34,1,25,0,8,1,70,2,0,7,1,8,5.375,2,8,2.125,1,1,1,1,0,0,0,4,4,2,15,15,0.407407,0.75,0,3,2,3,0
0,3,77,1,0,1,0,5,1,5,0,2,1,5,43,1,5,5,13,0,2,1,5,7,5,5,13,26,7,1.65,8,20,1,14,0,5,1,40,2,0,4,2,5,3.6,2,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0.519481,0,0,4,0,2,0
0,4,115,2,0,1,0,8,1,7,0,2,1,7,60,1,7,8,21,0,6,2,7,15,8,7,21,45,15,1.33,10,36,2,27,0,7,1,69,2,0,8,1,9,6.285714,2,9,2.428571,1,2,1.142857,1,1,0.333333,0,5,5,2,14,7,0.417391,0.8,0,3,2,3,0
0,3,81,1,0,1,0,5,1,5,0,2,1,5,46,1,5,5,13,0,2,1,5,7,5,5,13,26,7,1.77,9,20,1,14,0,5,1,40,2,0,4,2,8,5.2,2,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0.506173,0,0,3,0,3,0
0,3,53,1,0,1,0,2,1,5,0,2,1,2,38,1,2,2,7,0,0,1,2,2,2,2,7,12,2,3.17,3,9,1,6,0,2,1,0,3,0,4,1,5,3.5,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.622642,0,0,3,0,2,0
0,3,48,1,0,1,0,2,1,3,0,0,1,2,31,1,2,2,9,0,0,1,2,2,2,2,8,14,2,2.21,3,10,1,7,0,2,1,0,3,0,5,1,5,3.5,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,59,1,0,1,0,3,1,4,0,1,1,3,38,1,3,3,9,0,0,1,3,3,3,3,9,16,3,2.38,5,12,1,8,0,3,1,0,2,0,4,1,3,2,1,2,1.666667,1,1,1,1,0,0,0,0,0,0,0,0,0.610169,0,0,4,0,2,0
0,3,91,1,0,1,0,7,1,4,0,1,1,7,42,1,7,7,19,0,3,1,7,10,7,7,19,37,10,1.14,12,29,1,21,0,7,1,71,2,0,6,2,7,3.857143,1,4,1.714286,1,1,1,1,0,0,0,4,4,4,14,21,0.483516,0.25,0,3,4,4,0
0,3,91,2,0,1,0,7,1,6,0,2,1,6,49,1,6,7,15,0,3,2,6,10,7,6,15,32,11,1.53,10,26,2,18,0,6,1,50,2,0,4,1,6,4.333333,2,5,2,1,2,1.166667,1,1,0.375,0,0,0,0,0,0,0.56044,0,0,3,0,3,0
0,3,91,1,0,1,0,6,1,6,0,2,1,6,51,1,6,6,15,0,3,1,6,9,6,6,15,31,9,1.65,9,24,1,17,0,6,1,50,2,0,5,1,6,3.833333,2,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0.494505,0,0,3,0,4,0
0,3,59,1,0,1,0,3,1,4,0,1,1,3,37,1,3,3,9,0,0,1,3,3,3,3,9,16,3,2.31,6,12,1,8,0,3,1,0,2,0,4,1,3,2,1,2,1.666667,1,1,1,1,0,0,0,0,0,0,0,0,0.610169,0,0,4,0,2,0
0,3,75,1,0,1,0,6,1,3,0,0,1,6,38,1,6,6,14,0,2,1,6,7,6,6,14,28,7,1.36,9,21,1,14,0,6,1,58,2,0,4,1,5,2.333333,1,3,1.666667,1,1,1,1,0,0,0,0,0,0,0,0,0.533333,0,0,3,0,2,0
0,3,100,1,0,1,0,6,1,7,0,3,1,6,57,1,6,6,17,0,3,1,6,9,6,6,17,33,9,1.73,10,26,1,19,0,6,1,61,2,0,6,1,8,3.833333,1,6,2.166667,1,1,1,1,0,0,0,0,0,0,0,0,0.96,0,0,1,0,1,0
0,3,99,1,0,1,0,6,1,6,0,3,1,6,58,1,6,6,16,0,3,1,6,9,6,6,16,32,9,1.81,9,25,1,18,0,6,1,55,2,0,5,1,6,3.5,2,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0.383838,0,0,4,0,2,0
0,3,67,1,0,1,0,4,1,4,0,1,1,4,41,1,4,4,11,0,0,1,4,4,4,4,11,20,4,2.05,6,15,1,10,0,4,1,0,2,0,4,2,3,1.5,0,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.656716,0,0,3,0,3,0
0,3,57,1,0,1,0,4,1,3,0,0,1,4,29,1,4,4,11,0,1,1,4,5,4,4,11,21,5,1.38,7,16,1,11,0,4,1,25,2,0,4,1,7,3.5,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0.842105,0,0,3,0,1,0
0,3,64,1,0,1,0,3,1,5,0,2,1,3,44,1,3,3,9,0,0,1,3,3,3,3,9,16,3,2.75,5,12,1,8,0,3,1,0,2,0,4,1,3,1.333333,0,2,1.333333,1,1,1,1,0,0,0,0,0,0,0,0,0.6875,0,0,3,0,3,0
0,3,81,1,0,1,0,5,1,5,0,1,1,5,43,1,5,5,14,0,1,1,5,8,5,5,14,28,8,1.54,10,22,1,16,0,5,1,40,2,0,5,2,14,6,1,5,2.4,1,1,1,1,0,0,0,0,0,0,0,0,0.592593,0,0,3,0,2,0
0,3,84,2,0,1,0,8,1,4,0,1,1,7,42,1,7,8,15,0,2,2,7,9,8,7,15,32,9,1.31,10,24,2,16,0,7,1,50,2,0,4,2,9,4,1,4,1.857143,1,1,1,1,0,0,0,1,1,1,1,1,0.619048,1,0,3,1,3,0
0,3,57,1,0,1,0,4,1,3,0,0,1,4,29,1,4,4,11,0,1,1,4,5,4,4,11,21,5,1.38,7,16,1,11,0,4,1,25,2,0,4,1,5,3.25,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0.666667,0,0,4,0,3,0
0,3,79,2,0,1,0,6,1,4,0,0,1,5,39,1,5,6,18,0,2,2,5,7,6,5,18,31,8,1.26,9,26,2,19,0,5,1,60,2,0,6,3,4,3,1,3,2,1,2,1.2,1,1,0.428571,0,3,3,3,19,10,0.531646,0.333333,0,6,3,2,0
0,3,58,1,0,1,0,4,1,3,0,0,1,4,29,1,4,4,11,0,1,1,4,5,4,4,11,21,5,1.38,8,16,1,11,0,4,1,25,2,0,4,1,5,3,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0.655172,0,0,4,0,3,0
0,3,67,1,0,1,0,4,1,4,0,1,1,4,41,1,4,4,11,0,0,1,4,4,4,4,11,20,4,2.05,6,15,1,10,0,4,1,0,2,0,4,2,3,1.5,0,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.656716,0,0,3,0,3,0
0,1,39,1,0,1,0,1,1,1,0,0,1,1,32,1,1,1,4,0,0,1,1,0,1,1,4,5,0,6.4,2,4,1,3,0,1,1,0,0,4,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.820513,0,0,2,0,1,0
0,0,36,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,2,0,0,0,0,0,0,0,2,3,0,10.67,1,2,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722222,0,0,2,0,0,0
0,1,32,1,0,1,0,1,1,1,0,0,1,1,27,1,1,1,3,0,0,1,1,0,1,1,3,4,0,6.75,1,3,1,2,0,1,1,0,0,29,0,0,10,10,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.875,0,0,2,0,0,0
0,3,70,1,0,1,0,4,1,5,0,2,1,4,42,1,4,4,11,0,1,1,4,5,4,4,11,21,5,2,7,16,1,11,0,4,1,50,2,0,4,1,5,3,1,3,1.75,1,1,1,1,0,0,0,1,1,1,1,1,0.542857,1,0,4,1,2,0
0,3,94,1,0,1,0,7,1,5,0,2,1,7,50,1,7,7,16,0,3,1,7,10,7,7,16,34,10,1.47,10,26,1,18,0,7,1,61,2,0,4,1,7,4.285714,2,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0.585106,0,0,4,0,2,0
0,10,104,4,0,3,0,10,3,18,3,5,3,3,52,1,3,9,13,0,0,4,3,18,9,8,13,39,16,1.33,13,29,4,19,2,0,3,0,1,0,5,1,10,5.666667,3,6,3.333333,2,4,3,2,2,1.166667,1,2,2,2,3,1,0.528846,0.5,0,3,2,3,0
42,5,362,95,0,1,0,144,3,5,2,0,1,46,0,1,46,51,91,1,1,95,3,163,144,46,92,302,254,0,60,346,3,293,0,44,3,8,1,0,39,1,97,5.021739,1,38,3.108696,0,95,3.130435,1,2,0.166667,0,3,3,1,369,7,1,1,0,1,1,0,0
0,3,81,1,0,1,0,5,1,5,0,2,1,5,46,1,5,5,13,0,2,1,5,7,5,5,13,26,7,1.77,9,20,1,14,0,5,1,60,2,0,4,1,5,3.6,1,4,1.8,1,1,1,1,0,0,0,1,1,1,2,2,0.469136,1,0,4,1,2,0
0,3,76,1,0,1,0,4,1,5,0,2,1,4,44,1,4,4,14,0,1,1,4,5,4,4,14,24,5,1.83,8,19,1,14,0,4,1,50,2,0,7,2,7,3.75,1,3,1.75,1,1,1,1,0,0,0,4,4,2,6,6,0.5,0.75,0,4,2,2,0
0,3,528,2,0,1,0,98,1,3,0,0,1,97,37,1,97,98,195,1,0,2,96,99,98,97,195,392,98,0.09,99,293,2,195,0,97,1,0,1,0,96,2,95,1.969072,1,3,2,1,2,1.010309,1,1,0.04,0,1,1,1,5,0,0.363636,1,0,4,1,0,0
0,4,729,3,0,1,0,111,1,5,0,0,1,95,81,1,95,111,193,0,1,3,95,242,111,95,195,547,244,0.15,101,439,3,327,0,95,1,0,1,0,99,2,2,1.989474,1,6,2.673684,2,4,1.221053,1,1,0.134021,0,0,0,0,0,0,0.762689,0,0,3,0,2,0
0,1,233,1,0,1,0,94,1,1,0,0,1,94,39,1,94,94,191,0,0,1,94,0,94,94,191,192,0,0.2,2,191,1,190,0,94,1,0,0,3,95,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.399142,0,0,3,0,1,0
1,8,43,3,0,1,0,7,2,8,0,0,2,3,0,1,3,7,13,0,3,3,2,15,7,3,14,35,14,0,8,28,3,21,0,3,2,11,1,0,8,1,4,3.666667,3,9,6.666667,5,3,2.333333,1,3,1.666667,0,1,1,1,2,2,1,1,0,1,1,0,0
0,3,110,1,0,1,2,18,1,3,0,0,1,18,27,1,18,18,24,0,1,1,18,21,18,18,24,60,18,0.45,23,42,1,23,0,18,1,74,1,0,1,2,1,0.777778,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.954955,0,0,1,0,1,0
0,1,42,1,0,1,0,18,1,1,0,0,1,18,0,1,18,18,21,0,0,1,18,0,18,18,21,22,0,0,20,21,1,20,0,18,1,0,0,1,1,0,6,1.777778,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.904762,0,0,2,0,0,0
0,3,41,1,0,1,0,7,1,3,0,0,1,7,0,1,7,7,16,0,1,1,7,7,7,7,16,31,7,0,10,23,1,15,0,7,1,0,1,0,7,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52,7,1659,12,0,1,0,391,2,8,12,0,2,177,53,1,177,324,217,16,2,23,109,855,330,189,226,1302,843,0.04,304,1069,12,749,0,165,2,81,1,5,116,2,91,3.768362,0,24,5.824859,1,111,2.875706,1,3,0.480447,0,3,3,1,26,34,0.989753,1,0,1,1,2,0
0,4,60,2,0,1,0,5,1,4,0,0,1,4,27,1,4,5,10,0,2,2,4,9,5,4,10,24,7,1.12,9,17,2,11,0,4,1,37,1,0,0,1,10,7.5,4,3,2.25,1,2,1.25,1,2,0.714286,0,1,1,1,1,1,1,1,0,1,1,0,0
0,3,60,2,0,1,0,6,1,3,0,0,1,5,31,1,5,6,9,0,2,2,5,7,6,5,9,22,8,1.41,7,17,2,10,0,5,1,30,1,0,0,1,3,2.2,2,2,1.2,1,2,1.2,1,1,0.428571,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,42,1,0,1,0,2,1,3,0,0,1,2,27,1,2,2,5,1,0,1,1,2,2,2,5,9,2,3,6,7,1,4,0,2,1,0,2,0,1,1,2,1,0,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,44,1,0,1,0,2,1,3,0,0,1,2,27,1,2,2,7,0,0,1,2,3,2,2,7,12,3,2.25,5,10,1,7,0,2,1,0,2,0,4,1,2,1.5,1,4,3,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,5,54,1,0,1,0,3,1,5,0,0,1,3,27,1,3,3,7,0,2,1,3,9,3,3,7,20,9,1.35,7,16,1,12,0,3,1,33,1,0,2,1,3,2.666667,2,6,3.333333,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,42,1,0,1,0,2,1,3,0,0,1,2,27,1,2,2,6,1,0,1,1,2,2,2,6,10,2,2.7,5,8,1,5,0,2,1,0,2,0,2,1,2,1,0,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,73,2,0,1,0,9,1,3,0,0,1,8,27,1,8,9,14,0,3,2,8,10,9,8,15,32,11,0.84,14,26,2,16,0,8,1,50,1,0,0,1,11,4,1,3,1.25,1,2,1.125,1,1,0.3,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,52,2,0,1,0,4,1,3,0,0,1,3,27,1,3,4,8,0,1,2,3,5,4,3,9,17,5,1.59,8,14,2,9,0,3,1,33,1,0,1,1,6,4,2,2,1.666667,1,2,1.333333,1,1,0.6,0,1,1,1,1,1,1,1,0,1,1,0,0
0,5,62,4,0,1,0,7,2,5,0,0,2,4,28,1,4,7,11,2,0,4,2,10,7,4,11,26,8,1.08,8,19,4,11,0,4,2,0,2,0,3,1,2,1,0,7,2.5,0,5,2,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,0
0,3,47,1,0,1,1,1,1,3,1,0,1,1,27,1,1,1,8,0,1,1,1,6,1,1,7,14,4,1.93,6,11,1,8,0,0,1,50,1,0,0,1,3,3,3,2,2,2,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0
0,3,123,1,0,1,0,17,1,3,0,0,1,17,27,1,17,17,33,0,9,1,17,26,17,17,33,72,21,0.38,24,54,1,36,0,17,1,88,1,0,7,1,19,6.294118,2,4,1.411765,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,5,55,2,0,1,0,4,1,5,0,0,1,3,27,1,3,4,8,1,0,2,2,10,4,3,8,22,9,1.23,6,17,2,12,0,3,1,0,2,0,3,1,2,1.333333,0,8,3.666667,1,2,1.333333,1,1,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,88,1,0,1,0,6,1,5,0,2,1,6,48,1,6,6,15,0,3,1,6,9,6,6,15,31,9,1.55,9,24,1,17,0,6,1,50,2,0,4,1,6,4.833333,2,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0.556818,0,0,3,0,3,0
0,3,104,1,0,1,0,7,1,5,0,2,1,7,58,1,7,7,17,0,3,1,7,10,7,7,16,35,10,1.66,11,26,1,18,0,7,1,61,2,0,4,1,7,4.714286,2,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0.596154,0,0,3,0,3,0
0,3,72,2,0,1,0,5,1,5,0,2,1,4,42,1,4,5,13,0,1,2,4,5,5,4,13,23,5,1.83,7,18,2,13,0,4,1,50,2,0,5,2,5,3,1,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0.555556,0,0,3,0,2,0
0,4,80,2,0,1,0,6,1,5,0,1,1,5,43,1,5,6,13,0,2,2,5,9,6,5,13,29,9,1.48,8,22,2,15,0,5,1,50,2,0,5,1,6,3.4,1,5,2.2,1,2,1.2,1,1,0.428571,0,0,0,0,0,0,0.5625,0,0,4,0,2,0
0,3,63,1,0,1,0,3,1,4,0,1,1,3,40,1,3,3,10,0,0,1,3,3,3,3,10,17,3,2.35,6,13,1,9,0,3,1,0,2,0,4,2,3,2,1,2,1.666667,1,1,1,1,0,0,0,0,0,0,0,0,0.555556,0,0,3,0,2,0
0,3,73,1,0,1,0,4,1,4,0,1,1,4,47,1,4,4,12,0,0,1,4,4,4,4,12,21,4,2.24,6,16,1,11,0,4,1,0,2,0,5,2,3,1,0,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.671233,0,0,3,0,2,0
0,3,78,2,0,1,0,7,1,4,0,1,1,6,41,1,6,7,15,0,1,2,6,6,7,6,15,28,6,1.46,9,21,2,14,0,6,1,50,2,0,5,3,4,2,0,2,1.666667,1,1,1,1,0,0,0,1,1,1,1,1,0.692308,1,0,3,1,3,0
0,1,107,1,1,1,0,11,1,1,0,0,1,9,33,2,11,11,62,0,49,1,10,2,11,11,14,68,2,0.49,6,16,1,13,0,11,1,98,1,2,2,1,7,1.727273,0,2,0.545455,0,1,0.818182,0,1,0.066667,0,4,4,2,69,6,0.981308,0.5,0,1,2,1,0
0,1,48,1,0,1,0,7,1,1,0,0,1,7,31,1,7,7,10,0,0,1,7,1,7,7,10,13,1,2.38,4,11,1,3,0,7,1,0,1,0,2,2,0,0,0,1,0.142857,0,1,1,1,0,0,0,2,2,1,8,6,0.729167,1,0,2,1,0,0
0,3,83,2,0,1,0,10,1,4,0,0,1,8,30,1,8,10,19,0,1,2,8,15,10,8,19,39,13,0.77,14,32,2,21,0,8,1,37,1,0,6,2,57,11.875,1,9,3.75,2,2,1.25,1,1,0.4,0,2,2,1,28,21,0.650602,1,0,2,1,2,0
0,3,16,3,0,3,0,5,3,3,1,0,3,1,0,1,3,5,4,0,3,3,3,6,5,5,3,13,5,0,3,8,3,5,0,2,3,77,1,0,0,1,4,1.333333,0,2,1.333333,1,3,1,0,7,1.666667,0,1,1,1,16,0,1,1,0,1,1,0,0
0,1,14,1,0,1,0,1,1,1,0,0,1,1,8,1,1,1,3,0,0,1,1,0,1,1,3,4,0,2,2,3,1,2,0,1,1,0,1,7,0,1,5,5,5,1,1,1,1,1,1,4,1,0,1,1,1,14,0,1,1,0,1,1,0,0
0,1,18,1,0,1,0,1,1,1,0,0,1,1,12,1,1,1,3,0,0,1,1,0,1,1,3,4,0,3,2,3,1,2,0,1,1,0,0,12,1,0,6,6,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,11,3134,93,0,1,0,542,2,13,2,0,1,269,157,136,269,393,595,0,4,93,265,1773,539,398,662,2483,1027,0.06,545,1689,8,1293,1,267,2,99,1,0,112,2,204,3.226766,0,92,3.70632,0,93,2.040892,1,4,0.300493,0,25,25,5,2625,2510,0.970006,0.68,1,1,4,4,3
0,39,535,114,0,10,3,125,12,39,0,0,2,10,37,1,10,22,108,0,8,116,10,385,123,102,108,480,254,0.08,19,362,13,339,0,10,13,75,1,0,54,1,113,13.3,1,88,10.4,1,226,23.5,1,3,0.75,0,5,5,1,14,3,0.86729,1,0,2,1,1,0
0,1,18,1,0,1,0,1,1,1,0,0,1,1,12,1,1,1,3,0,0,1,1,0,1,1,3,4,0,3,2,3,1,2,0,1,1,0,0,78,1,0,18,18,18,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,24,1,0,1,0,4,1,1,0,0,1,4,8,1,4,4,9,0,0,1,4,0,4,4,9,10,0,0.8,6,9,1,8,0,4,1,0,0,1,2,0,10,3.25,1,0,0,0,1,1,1,0,0,0,5,5,2,29,3,1,0.8,0,1,2,0,0
0,1,36,1,0,1,0,1,1,1,0,0,1,1,30,1,1,1,3,0,0,1,1,0,1,1,3,4,0,7.5,2,3,1,2,0,1,1,0,0,45,1,0,36,36,36,0,0,0,1,1,1,0,0,0,2,2,1,37,1,1,1,0,1,1,0,0
0,12,272,6,0,1,0,24,2,15,0,2,2,13,63,1,13,22,55,0,6,8,13,110,22,13,42,180,104,0.35,38,146,6,124,1,13,2,66,1,2,12,2,15,3.769231,0,16,5.076923,1,18,2.615385,1,4,0.75,0,8,8,2,200,119,0.919118,0.75,0,2,2,0,1
0,9,119,5,0,2,0,15,3,12,0,1,3,6,37,1,6,15,19,0,2,5,6,33,15,13,14,66,35,0.56,17,49,5,33,1,6,3,41,3,0,4,1,9,4.5,0,8,4.666667,0,5,2.5,1,4,2.125,0,7,7,1,145,26,1,1,0,1,1,0,0
0,15,151,4,0,1,0,13,2,18,0,0,2,6,9,1,6,13,45,0,5,4,6,79,13,6,44,117,58,0.08,25,102,4,88,2,6,2,66,1,1,12,2,9,5.833333,2,24,13.333333,2,4,2.166667,1,1,0.875,0,5,5,1,236,41,1,1,0,1,1,0,0
0,19,236,5,0,1,0,25,3,23,0,1,3,8,44,1,8,21,25,0,2,5,8,122,25,8,19,169,111,0.26,26,130,4,108,1,8,3,12,2,1,7,1,10,8.375,6,15,10.25,4,7,4,1,2,1.1,0,9,9,1,156,75,0.991525,1,0,1,1,1,0
0,13,56,5,0,1,1,6,3,15,0,0,3,2,12,1,2,6,12,0,1,5,2,22,6,2,12,35,17,0.34,9,29,5,22,1,2,3,50,2,0,6,1,11,6.5,2,14,8,2,8,4.5,1,1,0.75,0,7,7,2,191,135,1,0.857143,0,1,2,0,1
0,3,413,1,0,1,0,94,1,3,0,0,1,94,13,1,94,94,109,0,1,1,94,98,94,94,104,302,98,0.04,98,202,1,107,0,94,1,96,1,0,1,3,89,10.851064,0,8,2.074468,1,1,1,1,0,0,0,4,4,1,111,96,1,1,0,1,1,0,0
0,9,143,4,0,1,0,16,2,11,0,0,2,8,38,1,8,16,24,0,2,4,8,48,16,8,20,89,48,0.43,18,68,4,51,0,8,2,56,2,0,8,1,8,5.25,0,13,5.5,1,6,2.5,1,2,1,0,7,7,1,38,21,0.986014,1,0,1,1,1,0
9,9,2766,9,0,1,18,285,1,12,0,1,1,204,264,9,204,269,479,4,24,13,191,1435,273,204,470,2024,1225,0.13,527,1695,9,1421,1,204,1,94,2,2,57,3,64,5.833333,0,37,6.112745,0,48,1.578431,1,3,0.271028,0,55,55,6,935,948,0.819957,0.8,3,2,3,4,0
1,26,721,11,0,1,1,64,4,36,0,7,3,18,158,1,18,47,63,0,2,11,17,409,64,26,63,495,315,0.32,112,378,11,330,5,18,4,40,1,0,17,2,12,6.888889,1,26,11.611111,1,256,18.166667,1,3,0.95,0,19,19,3,543,160,0.980583,0.894737,0,1,3,2,0
0,1,80,1,0,1,0,15,1,2,0,1,1,15,47,1,15,15,19,0,0,1,15,0,15,15,19,20,0,2.35,13,19,1,18,0,15,1,0,0,1,4,0,7,1.533333,0,1,0.066667,0,1,1,1,0,0,0,8,8,1,41,13,0.95,1,0,2,1,0,0
1,13,226,10,1,2,1,31,3,17,3,1,3,9,43,3,9,28,53,1,8,10,6,86,28,16,53,146,72,0.29,37,125,10,95,2,6,3,100,1,0,15,2,12,4.333333,1,23,7.777778,1,12,4,1,4,1.461538,0,16,16,2,462,236,0.747788,0.5625,0,2,2,0,0
0,1,478,1,0,1,0,135,1,2,0,1,1,135,260,1,135,135,143,0,0,1,135,0,135,135,141,144,0,1.81,74,141,1,140,0,135,1,0,0,1,10,0,30,2.474074,0,1,0.02963,0,1,1,1,0,0,0,12,12,5,50,31,0.794979,0.666667,0,2,5,2,0
0,3,10,1,0,1,1,1,1,3,0,0,1,1,0,1,1,1,4,0,0,1,1,2,1,1,4,6,1,0,4,5,1,3,0,1,1,100,2,0,0,1,15,15,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,67,1,0,1,0,3,1,7,0,6,1,3,55,1,3,3,6,0,0,1,3,0,3,3,6,7,0,7.86,5,6,1,5,0,3,1,0,0,1,4,0,1,1,1,1,0.333333,0,1,1,1,0,0,0,2,2,1,2,2,1,1,0,1,1,0,0
0,1,69,1,0,1,0,19,1,1,0,0,1,19,30,1,19,19,33,0,0,1,19,0,19,19,24,34,0,0.88,5,24,1,23,0,19,1,0,0,1,4,0,7,2.105263,0,1,0.105263,0,1,1,1,0,0,0,3,3,2,35,11,0.927536,0.666667,0,2,2,1,1
31,11,797,58,0,1,1,153,3,12,6,0,2,49,70,5,49,116,171,0,11,59,18,432,146,73,181,624,334,0.11,108,515,36,397,1,43,3,93,2,3,43,1,54,5.918367,0,69,5.142857,1,185,6.469388,1,4,0.732143,0,1,1,1,1,1,0.678795,1,0,2,1,1,0
0,3,40,1,0,1,0,1,1,3,0,0,1,1,31,1,1,1,5,0,0,1,1,1,1,1,5,8,1,3.88,2,6,1,4,0,1,1,0,1,0,2,1,3,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.925,0,0,2,0,1,0
1,18,95,4,0,2,1,6,2,22,0,0,2,3,5,3,3,6,34,0,0,4,2,43,6,5,33,71,31,0.07,21,64,4,57,4,3,2,100,2,0,4,2,6,2.666667,0,20,8.666667,1,6,2.666667,1,2,1,0,6,6,3,6,102,0.884211,0.5,0,2,3,3,0
1,14,111,4,0,1,1,9,2,16,1,0,2,5,5,4,5,9,39,0,0,4,4,53,9,7,39,88,37,0.06,19,76,4,66,2,4,2,100,2,0,6,2,6,2,0,29,7.6,1,6,2.2,1,2,0.7,0,8,8,3,28,26,0.783784,0.5,0,2,3,2,0
0,9,344,9,1,1,0,69,3,11,0,0,2,25,11,3,25,60,82,8,14,12,16,165,66,36,88,271,145,0.04,68,233,9,171,1,25,3,81,2,0,6,2,12,4.92,0,28,5.72,0,14,2.96,1,2,0.896552,0,20,20,6,482,218,0.895349,0.45,0,1,6,4,0
0,0,54,1,2,1,0,2,1,8,0,7,1,2,42,1,2,2,6,0,0,1,0,0,2,2,6,6,0,7,6,6,1,6,0,2,1,0,0,4,1,0,1,1,1,1,1,1,1,1,1,3,0.6,0,0,0,0,0,0,0.945455,0,0,2,0,0,0
2,14,184,6,2,1,0,21,3,21,2,6,3,6,63,1,6,19,26,0,0,7,2,58,19,6,27,96,42,0.66,25,69,6,50,1,4,4,0,1,0,8,1,5,4,2,13,7.166667,2,8,4.166667,1,3,1.875,0,1,1,1,3,2,0.75,1,0,2,1,2,0
0,3,42,1,0,1,1,2,1,3,0,0,1,2,27,1,2,2,5,0,0,1,2,3,2,2,5,10,2,2.7,5,7,1,4,0,2,1,100,2,0,0,1,2,1.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
