CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
1,5,138,2,0,1,1,15,1,6,6,1,1,12,48,2,12,15,29,1,4,2,10,33,15,12,26,73,26,0.66,17,52,2,36,0,6,1,63,1,0,1,2,5,2.416667,0,5,2.583333,1,2,1.25,1,1,0.333333,0,2,2,1,3,1,0.992754,1,0,1,1,1,0
1,2,47,1,4,1,2,5,1,3,4,0,1,5,22,1,5,5,9,0,0,1,0,6,5,5,9,19,4,1.16,6,13,1,7,0,1,1,50,1,0,0,1,3,2.2,0,1,1,1,1,1,1,0,0,0,1,1,1,3,0,1,1,0,1,1,0,0
0,1,56,1,4,1,0,4,1,2,0,1,1,4,24,1,4,4,23,0,0,1,0,0,4,4,13,24,0,1,8,13,1,12,0,4,1,0,0,2,3,0,1,1,1,1,0.75,0,1,1,1,0,0,0,3,3,1,4,8,0.928571,1,0,2,1,1,0
0,1,74,1,12,1,0,12,1,2,0,1,1,12,35,1,12,12,22,0,0,1,0,0,12,12,20,23,0,1.52,16,20,1,19,0,12,1,0,0,1,4,0,5,1.833333,0,1,0.333333,0,1,1,1,0,0,0,3,3,3,2,10,0.77027,0.333333,0,3,3,1,0
0,3,29,1,0,1,0,1,1,3,0,0,1,1,19,1,1,1,4,0,0,1,1,1,1,1,4,7,1,2.71,3,5,1,3,0,1,1,0,2,0,0,1,2,2,2,1,1,1,1,1,1,0,0,0,1,1,1,4,0,0.931034,1,0,2,1,0,0
1,1,32,1,0,1,0,3,1,1,0,0,1,1,20,1,3,3,7,0,4,1,2,1,3,3,4,10,1,2,2,5,1,4,0,3,1,91,1,0,0,1,1,0.333333,0,2,1.333333,1,1,0.333333,0,0,0,0,1,1,1,3,0,1,1,0,1,1,0,0
0,1,54,1,0,1,0,2,1,9,0,8,1,2,39,1,2,2,9,0,0,1,2,0,2,2,5,10,0,3.9,5,5,1,4,0,2,1,0,0,8,1,0,4,2.5,1,1,1,1,1,1,1,0,0,0,1,1,1,5,0,0.722222,1,0,2,1,0,0
2,17,489,16,0,1,8,58,3,22,2,4,3,16,107,4,16,48,145,6,14,19,8,196,48,18,106,334,113,0.32,49,219,16,167,0,14,4,80,2,0,15,2,20,7.0625,0,40,7.5625,1,580,38.5625,1,3,1.285714,0,7,7,2,96,69,0.678937,0.714286,0,2,2,2,0
4,6,2252,13,12,1,19,267,2,10,29,4,2,162,889,11,164,247,458,5,21,14,143,675,247,196,360,1161,398,0.77,210,758,13,514,0,135,2,97,3,2,12,3,81,11.195122,0,11,3.054878,1,512,4.695122,0,2,0.293785,0,10,10,4,847,312,0.51643,0.4,0,3,4,7,5
2,8,456,9,0,1,4,60,2,11,4,3,2,30,151,3,30,59,96,0,5,9,28,136,59,37,80,272,96,0.56,33,176,9,111,0,26,2,86,1,0,13,2,13,4.4,0,12,4.066667,1,25,2.8,1,4,0.823529,0,6,6,5,21,17,0.535088,0.333333,0,2,5,4,0
0,7,41,1,0,1,0,1,1,11,1,4,1,1,27,1,1,1,6,0,0,1,1,5,1,1,5,12,2,2.25,2,7,1,5,0,0,1,0,1,0,1,1,4,4,4,3,3,3,1,1,1,4,1,0,0,0,0,0,0,0.926829,0,0,2,0,0,0
0,12,161,6,0,2,1,16,3,20,1,7,3,5,64,1,5,16,40,2,1,6,3,38,16,9,34,84,29,0.76,13,63,6,45,0,4,3,60,2,0,6,2,7,4.2,2,10,4.8,2,9,4,1,4,2.285714,0,0,0,0,0,0,1,0,0,1,0,0,0
0,17,90,6,0,3,0,9,5,20,0,2,5,2,32,1,2,9,20,0,3,6,2,24,9,6,18,51,18,0.63,7,36,6,26,0,2,5,0,1,0,8,2,7,6.5,6,9,7.5,6,9,6.5,4,3,1.666667,0,0,0,0,0,0,0.989011,0,0,1,0,1,0
0,4,75,1,0,1,0,3,1,11,1,6,1,3,41,1,3,3,19,0,0,1,3,5,3,3,12,27,3,1.52,7,15,1,11,0,2,1,0,2,0,3,2,5,2.666667,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,8,60,2,0,1,1,2,2,17,0,8,2,1,30,1,1,2,21,0,0,2,1,3,2,1,13,25,2,1.2,5,15,2,12,1,1,2,100,2,0,1,2,3,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,124,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,1,0,0,0,0,0,0,0,1,1,0,107,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91129,0,0,2,0,0,0
0,4,123,3,1,1,1,12,1,7,2,2,1,7,44,3,9,12,37,0,1,3,8,25,12,9,33,68,19,0.65,11,52,3,39,0,7,1,100,2,0,5,2,5,1.333333,0,9,2.444444,0,3,1.111111,0,2,0.538462,0,0,0,0,0,0,0.975806,0,0,1,0,1,0
0,14,82,4,0,1,1,9,4,17,0,1,4,2,28,1,2,7,25,0,1,6,2,22,7,2,24,46,13,0.61,8,37,4,29,1,2,5,25,2,0,3,2,5,4,3,10,7.5,5,8,6,4,1,1,1,0,0,0,0,0,0.987952,0,0,1,0,1,0
0,8,188,8,0,1,0,17,2,15,0,6,2,7,94,1,7,15,43,5,5,10,2,40,15,7,38,83,27,1.13,11,65,8,52,0,7,2,65,1,1,6,2,6,2.714286,1,9,3,1,16,3.285714,1,1,0.444444,0,0,0,0,0,0,0.989418,0,0,1,0,1,0
0,0,38,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,9,0,0,0,0,0,0,0,7,9,0,2.89,3,7,0,6,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,9,275,5,0,1,0,23,2,18,12,8,2,12,124,1,12,23,56,0,0,5,12,68,23,12,38,135,43,0.92,16,81,5,57,0,0,2,0,1,0,9,1,12,4.75,2,14,5.166667,1,8,2.333333,1,2,0.857143,0,1,1,1,1,0,0.647273,1,0,3,1,1,0
0,6,105,2,0,1,1,7,1,8,0,1,1,5,33,2,5,7,39,0,2,2,5,17,7,5,29,59,11,0.56,13,40,2,31,0,5,1,25,2,0,3,2,4,2.2,1,7,2.6,1,2,1.4,1,1,0.5,0,0,0,0,0,0,0.981132,0,0,1,0,1,0
0,3,138,1,0,1,0,13,1,6,0,3,1,13,68,1,13,13,24,0,1,1,13,14,13,13,22,51,13,1.33,19,35,1,21,0,13,1,0,1,0,5,2,4,2.538462,1,2,1.461538,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,6,205,6,1,1,1,23,2,10,0,3,2,14,69,1,14,21,43,0,7,7,13,57,21,14,42,117,42,0.59,20,84,6,63,0,14,2,83,1,0,10,1,11,2.785714,0,12,2.5,1,12,1.928571,1,2,0.5,0,2,2,2,75,29,0.980488,0.5,0,1,2,2,0
0,0,38,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,10,0,0,0,0,0,0,0,7,10,0,2.5,3,7,0,6,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,4,112,1,0,1,0,12,1,5,0,1,1,12,35,1,12,12,27,0,4,1,12,23,12,12,24,62,21,0.56,15,45,1,32,0,12,1,58,1,0,2,3,6,2.083333,0,6,2.166667,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,15,258,6,0,1,2,24,3,19,4,3,3,6,74,4,8,22,67,0,2,8,6,101,22,8,58,164,63,0.45,20,121,6,98,0,4,4,100,3,0,15,1,6,3.25,0,13,6.75,1,11,2.875,0,3,1.071429,0,3,3,2,26,20,1,0.666667,0,1,2,0,0
2,40,249,16,0,5,11,34,8,47,4,4,8,4,45,1,4,31,48,0,0,18,2,138,31,18,48,186,96,0.24,18,144,16,114,2,0,9,52,1,0,7,1,16,6.25,1,20,11.25,2,2053,522.5,2,3,2.333333,1,4,4,3,34,2,0.803213,0.5,0,3,3,1,0
0,20,54,1,0,1,0,1,1,24,1,4,1,1,27,1,1,1,6,0,0,1,1,18,1,1,6,25,9,1.08,2,15,1,13,0,0,1,0,1,0,8,1,11,11,11,3,3,3,1,1,1,0,0,0,2,2,2,6,0,0.685185,0.5,0,4,2,0,0
3,15,190,7,0,1,3,20,3,20,5,5,3,6,60,2,6,19,52,0,0,7,3,73,19,6,47,120,47,0.5,10,94,7,78,0,1,3,73,3,0,13,1,7,4.666667,2,15,7.166667,2,8,3,1,1,0.888889,0,3,3,2,17,2,0.926702,0.666667,0,2,2,1,0
0,10,180,6,0,2,1,17,3,19,1,8,3,6,81,1,6,17,40,2,2,6,4,40,17,10,35,87,30,0.93,12,65,6,46,0,5,3,66,3,0,7,2,7,3.833333,1,10,4.333333,1,9,3.5,1,4,2,0,1,1,1,4,0,0.994444,1,0,1,1,1,0
0,14,443,17,2,2,1,52,3,20,4,5,3,16,132,5,16,49,122,0,7,17,14,177,49,24,113,289,110,0.46,29,223,17,170,0,12,3,83,2,3,5,2,8,3.3125,1,22,7.625,1,68,6.75,1,5,1.228571,0,0,0,0,0,0,0.93228,0,0,2,0,0,0
4,6,401,7,9,1,4,46,2,10,2,3,2,24,149,9,24,42,101,0,13,9,11,102,43,29,89,222,66,0.67,34,155,7,110,0,22,2,83,2,4,8,2,9,3.458333,0,16,3.375,1,13,1.875,1,3,0.432432,0,0,0,0,0,0,1,0,0,1,0,0,0
6,25,428,6,2,1,2,42,3,35,6,7,3,12,116,3,12,38,105,0,7,10,4,177,38,14,107,275,95,0.42,37,202,6,157,2,6,4,85,2,0,16,2,13,6.166667,1,24,9.25,2,17,4.916667,1,2,1.25,0,8,8,4,43,33,0.514019,0.375,0,3,4,3,2
1,7,268,8,0,1,3,37,2,8,0,0,2,19,41,3,19,36,93,0,8,9,18,92,36,23,77,196,67,0.21,31,144,8,104,0,19,2,66,2,0,7,2,6,2.578947,0,14,3.631579,1,11,2.052632,1,5,0.956522,0,1,1,1,268,0,1,1,0,1,1,0,0
0,13,132,6,0,2,0,10,3,23,0,10,3,3,64,1,3,10,26,0,4,6,3,27,10,7,21,61,20,1.05,7,41,6,30,0,3,3,33,2,0,8,2,7,5,1,9,5.666667,1,9,4.666667,1,3,1.428571,0,4,4,1,8,5,0.522727,1,0,2,1,0,0
0,4,66,1,0,1,0,2,1,14,1,9,1,2,41,1,2,2,13,0,0,1,2,3,2,2,9,19,2,2.16,6,11,1,8,0,1,1,0,3,0,4,1,5,4,3,1,1,1,1,1,1,0,0,0,1,1,1,4,0,1,1,0,1,1,0,0
0,6,77,2,0,1,1,2,2,20,0,14,2,1,55,1,1,2,13,0,0,2,1,3,2,1,10,17,2,3.24,5,12,2,8,0,1,2,100,3,0,0,1,3,3,3,1,1,1,2,2,2,1,1,1,1,1,1,4,0,1,1,0,1,1,0,0
4,14,294,7,0,1,3,37,3,18,6,5,3,11,95,3,11,33,71,0,2,7,7,111,33,14,62,194,67,0.49,19,129,7,90,0,5,3,72,3,0,11,1,8,4,1,16,6.545455,2,20,4.272727,1,3,1.8,0,5,5,2,147,56,0.528814,0.8,0,2,2,1,0
3,10,357,8,2,1,12,44,2,13,6,1,2,19,68,4,19,43,96,0,6,8,14,152,43,23,95,252,88,0.27,38,183,8,135,0,13,2,100,2,0,14,1,11,5.105263,2,23,4.789474,1,48,5.210526,1,2,0.791667,0,6,6,3,132,87,0.770308,0.5,0,3,3,1,0
0,14,50,4,0,1,0,5,4,14,0,0,4,1,26,1,1,4,11,1,0,5,0,8,4,1,11,21,7,1.24,3,18,4,11,0,1,5,0,2,0,2,1,4,4,4,5,5,5,6,6,6,2,2,2,1,1,1,4,0,1,1,0,1,1,0,0
7,19,714,11,2,2,5,82,3,25,5,3,3,23,134,5,23,77,212,4,4,11,10,317,77,38,194,502,175,0.27,80,369,11,280,2,18,4,87,2,4,30,2,15,5.086957,1,32,9.043478,1,84,11.043478,1,4,1.172414,0,16,16,4,92,66,0.326331,0.5,0,3,4,5,5
0,6,163,3,1,1,4,12,2,10,0,3,2,7,68,2,7,12,50,0,3,3,6,32,12,7,41,84,19,0.81,11,60,3,46,0,7,2,77,2,0,6,1,5,2.285714,0,9,4,0,3,1.571429,1,1,0.5,0,1,1,1,4,0,0.93865,1,0,2,1,0,0
0,7,302,4,1,1,3,28,1,8,4,1,1,20,61,5,20,28,94,0,9,4,19,96,28,20,69,212,45,0.29,29,114,4,79,0,16,1,73,3,0,4,2,7,2.35,0,14,3.05,0,8,1.6,1,2,0.375,0,4,4,4,313,12,0.827815,0.25,0,2,4,1,2
0,0,164,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,1,0,0,0,0,0,0,0,1,1,0,148,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.554878,1,0,2,1,0,0
0,35,84,8,0,1,0,10,8,40,0,4,8,1,31,1,1,8,25,1,0,10,0,21,8,1,20,48,13,0.65,5,33,8,21,1,1,10,0,2,0,4,1,4,4,4,14,14,14,25,25,25,4,4,4,3,3,3,6,2,0.630952,0.333333,0,2,3,1,0
2,20,294,10,0,2,7,40,5,23,4,2,5,8,58,5,10,38,74,1,3,11,7,138,38,17,70,216,90,0.27,20,160,10,122,0,6,5,100,3,0,10,2,13,4,0,16,6.8,1,36,8.5,0,3,1.411765,0,1,1,1,43,9,0.870748,1,0,2,1,0,0
2,11,175,9,0,2,1,21,3,16,4,4,3,5,61,3,7,18,39,0,1,12,5,56,18,10,36,100,37,0.61,14,73,9,54,0,3,4,100,3,0,8,1,6,2,0,24,5.285714,1,49,8,0,3,0.909091,0,3,3,3,59,12,0.365714,0.333333,0,3,3,2,0
1,7,138,6,2,1,5,17,2,7,5,0,2,8,36,1,8,16,42,0,5,6,5,42,16,10,32,89,31,0.4,13,63,6,46,0,3,2,78,2,0,3,2,10,4.75,1,10,4,1,10,2.5,1,2,0.727273,0,1,1,1,4,0,0.647482,1,0,2,1,0,0
2,14,206,13,0,1,12,23,4,25,3,8,4,5,79,1,5,20,38,0,2,14,3,62,20,5,37,103,37,0.77,24,74,13,51,2,2,5,78,3,0,5,2,18,6,1,22,6,1,518,105,1,3,1.714286,0,3,3,2,17,2,0.504854,0.666667,0,3,2,1,0
1,10,276,10,0,1,0,31,2,19,0,7,2,9,123,1,9,22,64,4,6,19,4,71,22,11,54,133,39,0.92,20,93,10,72,0,9,3,74,2,1,7,1,7,2.555556,1,23,4.777778,1,52,7.222222,1,3,1.090909,0,4,4,4,91,13,0.442029,0.25,0,3,4,3,2
0,0,37,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,6,0,0,0,0,0,0,0,5,7,0,3.86,3,5,0,4,0,0,0,0,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,1,1,0,1,1,0,0
2,11,573,8,2,1,1,46,2,24,20,12,2,20,270,1,20,45,121,0,0,9,16,132,45,29,80,267,87,1.01,36,167,8,122,0,0,2,85,1,0,11,1,14,6.4,2,17,5.4,1,64,5.85,1,4,1,0,3,3,3,48,2,0.513089,0.333333,0,5,3,2,2
0,2,58,1,0,1,0,6,1,2,0,0,1,6,22,1,6,6,18,0,0,1,6,1,6,6,12,26,1,0.85,10,13,1,6,0,6,1,0,2,0,0,1,0,0,0,1,0.166667,0,1,1,1,0,0,0,1,1,1,4,0,1,1,0,1,1,0,0
0,7,209,6,0,1,5,16,2,13,0,5,2,8,90,2,8,15,58,0,4,7,8,37,15,8,42,98,26,0.92,21,68,6,51,0,8,2,75,2,0,6,2,13,2.5,0,13,3,0,18,3.375,1,2,0.615385,0,2,2,1,4,1,0.62201,1,0,4,1,0,0
0,3,148,1,0,1,0,9,1,10,0,6,1,9,85,1,9,9,30,0,1,1,9,10,9,9,20,49,9,1.73,14,29,1,19,0,9,1,0,2,0,5,1,3,1.777778,1,2,1.444444,1,1,1,1,0,0,0,1,1,1,4,0,0.986486,1,0,1,1,1,0
2,9,249,8,0,1,2,27,2,15,0,6,2,11,91,1,11,25,56,0,9,9,9,77,25,13,49,136,49,0.67,23,98,8,73,0,11,2,80,1,0,10,1,10,4.545455,1,17,4.454545,1,48,5.909091,1,2,0.769231,0,3,3,3,74,27,0.606426,0.333333,0,2,3,2,0
0,0,43,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,5,0,0,0,0,0,0,0,4,5,0,7.2,2,4,0,3,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,1,1,0,1,1,0,0
0,4,196,5,0,1,0,23,1,9,0,4,1,14,90,1,14,19,39,0,4,6,14,34,19,14,29,88,28,1.02,18,57,5,41,0,14,2,50,2,0,2,3,7,2.571429,0,6,2.214286,1,2,1.071429,1,1,0.1875,0,1,1,1,4,0,0.571429,1,0,2,1,0,0
0,11,165,8,0,2,0,16,2,15,0,2,2,7,40,1,7,16,39,2,5,8,5,59,16,14,32,104,33,0.38,21,65,8,50,1,7,2,62,2,1,9,1,11,4.142857,1,22,6,1,8,2.285714,1,3,1.222222,0,3,3,1,41,37,1,1,0,1,1,0,0
1,17,309,13,1,2,5,46,4,20,1,3,4,10,71,3,10,39,86,0,2,16,8,129,39,18,74,221,95,0.32,17,169,13,126,0,9,5,80,2,0,11,2,10,4.4,1,21,7.5,1,150,18,1,5,2.357143,0,1,1,1,309,0,1,1,0,1,1,0,0
1,17,248,9,2,2,1,27,3,26,0,8,3,7,90,1,7,23,39,0,3,10,4,85,23,12,33,142,59,0.63,16,92,9,66,0,7,4,50,2,0,8,1,15,6.714286,4,20,6.285714,3,38,7.428571,1,6,2.3,0,8,8,3,165,123,0.947581,0.5,0,1,3,3,15
0,4,47,1,0,1,0,2,1,4,0,0,1,2,25,1,2,2,9,0,2,1,2,4,2,2,8,16,4,1.56,6,12,1,9,0,2,1,0,1,0,2,2,3,2.5,2,3,2.5,2,1,1,1,0,0,0,1,1,1,2,0,1,1,0,1,1,0,1
37,13,3376,30,32,2,1,495,3,19,0,5,3,147,988,10,149,411,550,7,48,43,73,1408,430,292,467,2174,942,0.45,226,1409,23,919,0,149,3,100,3,1,45,2,25,5.744966,0,41,5.657718,1,325,6.416107,0,6,0.9875,0,52,52,8,1386,541,0.737559,0.403846,4,3,4,7,21
0,4,121,2,0,1,0,11,1,7,0,2,1,10,52,2,10,11,25,6,1,2,4,25,11,10,22,56,16,0.93,13,38,2,27,0,10,1,55,1,4,2,2,5,2.6,1,13,3.2,0,2,1.1,1,2,0.461538,0,1,1,1,2,0,0.900826,1,0,2,1,0,0
0,6,100,3,0,1,1,8,1,9,0,2,1,6,37,2,6,8,29,3,2,3,3,23,8,6,27,55,13,0.67,8,40,3,29,0,6,1,66,2,0,4,2,4,1.833333,0,9,3.5,1,3,1.333333,1,0,0,0,2,2,1,7,2,0.92,1,0,2,1,1,0
4,11,327,8,5,2,1,46,3,16,1,5,3,15,105,4,15,40,93,2,3,10,4,110,40,29,77,206,77,0.51,20,154,8,110,0,14,3,66,3,0,21,2,10,3.733333,1,17,5.733333,1,9,3,1,2,0.95,0,5,5,3,16,5,0.948012,0.6,0,1,3,3,8
0,3,171,2,2,1,0,25,1,4,0,0,1,24,53,1,24,25,37,0,2,2,22,32,25,24,36,90,29,0.59,28,65,2,39,0,24,1,52,1,0,1,2,6,2.166667,0,3,2,0,2,1.041667,1,1,0.111111,0,1,1,1,2,0,0.802326,1,0,3,1,0,0
3,20,768,45,1,3,2,100,5,33,0,11,5,19,263,4,19,92,169,0,8,50,15,290,92,50,161,449,191,0.59,60,352,45,247,1,19,5,79,1,0,14,2,6,2.842105,1,42,6.157895,1,220522054,11606429.894737,1,3,1.166667,0,6,6,5,10,10,0.985677,0.333333,0,1,5,3,0
0,4,107,3,1,1,1,14,2,5,0,0,2,7,32,2,9,13,31,0,7,3,8,26,13,9,22,66,22,0.48,9,44,3,33,0,9,2,87,2,0,6,2,8,2.111111,0,9,3.333333,1,3,1.222222,0,5,0.769231,0,4,4,1,6,1,0.953271,1,0,1,1,2,0
1,24,191,7,0,1,1,19,5,31,0,4,5,4,40,1,4,18,57,0,7,7,3,72,18,4,49,133,48,0.3,18,97,7,79,2,4,5,40,2,0,16,1,14,8,2,20,12.25,4,40,15.75,2,2,1.666667,1,5,5,3,17,5,1,0.6,0,1,3,0,0
0,13,91,5,0,2,1,9,3,16,0,2,3,3,25,1,3,8,29,1,0,5,2,28,8,6,24,58,19,0.43,8,43,5,33,0,3,3,66,3,0,12,1,6,4,2,19,9.333333,3,7,3.333333,1,3,2,0,7,7,3,25,13,0.967033,0.571429,0,1,3,2,4
1,12,179,6,1,2,1,27,3,14,0,1,3,8,40,3,8,24,48,2,4,6,4,65,24,16,41,127,50,0.31,12,91,6,65,0,8,3,33,2,0,11,2,12,4.625,1,12,5.5,1,14,4.375,1,3,1.5,0,2,2,2,12,0,0.832402,0.5,0,2,2,1,0
3,13,224,5,1,2,1,31,3,15,0,1,3,10,45,3,10,28,63,2,6,5,4,87,28,15,51,162,60,0.28,17,111,5,81,0,10,3,50,2,0,11,2,11,4.7,1,13,5.9,1,12,3.9,1,3,1.357143,0,3,3,2,13,1,0.669643,0.666667,0,3,2,0,0
0,5,63,2,2,1,0,6,1,5,0,0,1,4,23,1,4,5,19,0,2,3,2,10,5,4,13,34,8,0.68,6,21,2,15,0,4,2,50,3,0,4,1,7,2.5,1,6,3,1,2,1.25,1,1,0.5,0,1,1,1,2,0,0.936508,1,0,2,1,0,0
0,6,60,2,0,1,0,5,1,7,0,1,1,3,22,1,3,4,19,1,1,3,2,9,4,3,13,32,7,0.69,6,20,2,15,0,3,2,33,3,0,5,1,5,3,2,6,4,2,2,1.333333,1,1,0.6,0,4,4,3,20,8,0.933333,0.5,0,2,3,1,0
2,7,150,5,1,1,1,23,2,7,0,0,2,9,26,2,11,21,42,0,9,6,8,56,21,11,32,112,36,0.23,12,68,5,50,0,11,2,87,2,0,10,2,11,3.363636,0,12,4.272727,1,9,2.090909,0,2,0.714286,0,3,3,2,16,17,0.653333,0.666667,0,2,2,3,0
3,16,474,19,6,2,1,60,3,24,4,7,3,16,146,2,16,53,97,0,6,24,7,183,53,33,69,298,118,0.49,33,187,19,133,0,12,4,76,2,1,19,2,12,4.8125,1,41,7.5625,1,1164,74.9375,1,5,1.421053,0,12,12,3,99,55,0.548523,0.5,0,3,3,2,10
0,14,118,5,0,1,2,11,3,15,0,1,3,4,30,1,4,10,35,0,4,5,4,42,10,4,29,80,23,0.38,8,52,5,41,0,4,3,50,2,0,9,2,10,4.75,1,12,6.5,1,5,2.75,1,2,1.166667,0,2,2,1,3,1,0.805085,1,0,3,1,0,0
0,9,73,3,0,1,0,7,2,10,0,0,2,3,24,1,3,6,23,1,1,4,2,17,6,3,18,42,10,0.57,7,28,3,21,0,3,2,0,3,0,8,1,5,3.666667,3,8,6.333333,4,4,2.333333,1,1,0.8,0,4,4,3,19,7,0.972603,0.5,0,1,3,1,0
0,7,66,3,0,1,0,6,2,8,0,0,2,3,24,1,3,5,21,1,1,4,2,12,5,3,17,35,8,0.69,7,25,3,19,0,3,2,0,3,0,7,1,5,3.666667,3,7,5.333333,4,4,2,1,1,0.6,0,4,4,3,19,7,1,0.5,0,1,3,0,0
1,15,190,7,2,2,1,23,3,17,0,1,3,7,35,1,7,21,59,1,3,7,3,77,21,12,50,142,46,0.25,13,96,7,75,0,7,3,57,2,5,15,1,13,6.142857,1,20,7.571429,0,20,4.857143,1,3,1.777778,0,5,5,4,197,166,0.763158,0.4,0,2,4,1,0
0,8,70,3,0,1,0,6,2,8,0,0,2,3,24,1,3,5,24,1,1,4,2,13,5,3,19,39,9,0.62,7,28,3,22,0,3,2,0,3,0,7,1,5,3.666667,3,7,5.666667,4,4,2,1,1,0.6,0,4,4,3,19,7,1,0.5,0,1,3,0,0
0,1,36,1,0,1,0,1,1,4,0,3,1,1,27,1,1,1,5,0,0,1,1,0,1,1,5,6,0,4.5,3,5,1,4,0,1,1,0,0,3,1,0,2,2,2,1,1,1,1,1,1,0,0,0,1,1,1,2,0,0.611111,1,0,2,1,0,0
17,11,1766,14,5,1,2,253,3,15,6,3,3,92,393,7,94,237,389,3,35,16,69,702,237,135,302,1210,513,0.32,168,815,14,573,0,88,3,100,2,2,78,5,18,5.393617,0,50,5.585106,1,256,7.489362,0,4,0.823529,0,61,61,8,1323,639,0.571348,0.295082,4,4,4,11,37
4,14,234,7,1,2,2,31,3,15,1,0,3,10,28,2,10,31,60,1,2,7,4,111,31,20,56,180,72,0.16,26,128,7,94,0,9,3,71,3,0,12,1,7,2.6,1,23,6.3,1,17,4.2,1,3,1.461538,0,2,2,1,6,3,0.811966,1,0,2,1,3,0
0,1,98,1,0,1,0,7,1,6,0,5,1,7,71,1,7,7,15,0,0,1,7,0,7,7,15,16,0,4.44,11,15,1,14,0,7,1,0,2,1,3,1,2,1.428571,1,1,0.714286,0,1,1,1,0,0,0,2,2,2,6,2,0.979592,0.5,0,1,2,2,0
0,6,46,1,0,1,0,1,1,14,1,6,1,1,28,1,1,1,8,0,0,1,1,4,1,1,7,12,1,2.33,6,8,1,6,2,0,1,0,1,0,3,1,8,8,8,3,3,3,1,1,1,0,0,0,2,2,2,6,1,0.913043,0.5,0,2,2,0,0
1,12,165,8,0,2,1,20,3,17,1,3,3,6,50,1,6,19,38,1,4,8,4,51,19,13,38,102,39,0.49,13,77,8,52,0,5,3,53,3,0,6,1,7,4.666667,3,9,5.333333,3,8,3.166667,1,5,2.625,0,2,2,1,3,2,0.472727,1,0,2,1,2,2
0,1,47,1,0,1,0,1,1,6,0,5,1,1,39,1,1,1,6,0,0,1,1,0,1,1,6,6,0,6.5,2,6,1,5,0,1,1,0,2,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1,8,6,0.6875,1,0,2,1,0,2
0,15,624,5,30,4,1,150,4,15,0,0,4,34,29,2,34,150,106,1,2,5,3,334,150,121,112,554,254,0.05,41,366,5,185,0,34,4,95,2,0,11,2,6,4.352941,1,7,5,1,6,5.264706,1,3,2.513514,0,2,2,2,326,18,0.716346,0.5,0,2,2,2,0
2,19,121,2,0,1,2,5,2,23,0,0,2,3,19,1,3,5,38,0,0,2,1,49,5,3,35,82,37,0.23,20,72,2,64,4,3,2,83,3,0,8,1,4,3.333333,3,22,11.666667,6,2,1.666667,1,1,0.8,0,2,2,1,5,3,1,1,0,1,1,0,0
