CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0,2,62,1,0,1,2,8,1,2,0,0,1,8,20,1,8,8,14,1,0,1,7,9,8,8,14,30,7,0.67,12,21,1,12,0,8,1,93,4,0,2,2,8,2.75,0,3,1.5,1,1,1,1,0,0,0,2,2,1,8,10,0.612903,1,0,3,1,0,0
0,2,61,1,0,1,2,8,1,2,0,0,1,8,20,1,8,8,14,1,0,1,7,9,8,8,14,30,7,0.67,11,21,1,12,0,8,1,93,4,0,2,2,10,2.875,0,3,1.5,1,1,1,1,0,0,0,3,3,1,5,7,0.655738,1,0,3,1,0,0
1,8,149,7,0,1,1,24,2,10,0,1,2,9,32,1,9,19,39,0,1,8,8,52,19,9,39,101,39,0.32,16,78,7,58,0,9,3,61,4,0,8,2,17,5,0,10,3.888889,1,13,2.777778,1,4,1.454545,0,4,4,2,51,39,0.644295,0.75,0,3,2,0,3
0,2,60,1,0,1,2,7,1,2,0,0,1,7,22,1,7,7,13,1,0,1,6,8,7,7,13,27,6,0.81,11,19,1,11,0,7,1,92,3,0,1,2,102,16,0,2,1.285714,1,1,1,1,0,0,0,2,2,1,7,9,0.633333,1,0,3,1,0,0
0,3,125,1,0,1,0,19,1,3,0,0,1,19,33,1,19,19,26,0,4,1,19,20,19,19,26,66,20,0.5,26,46,1,26,0,19,1,86,1,24,2,2,38,5.894737,0,2,1.105263,1,1,1,1,0,0,0,2,2,1,2,3,0.856,1,0,3,1,0,0
0,4,69,2,0,1,0,8,1,5,0,1,1,6,29,1,6,8,12,0,2,2,6,12,8,6,12,31,10,0.94,9,22,2,13,0,6,1,50,1,1,2,2,2,1.5,1,3,1.666667,1,2,1.333333,1,1,0.5,0,2,2,1,2,3,0.884058,1,0,2,1,0,0
0,3,72,3,0,1,1,12,1,4,0,0,1,9,23,1,9,11,14,0,1,4,9,14,11,11,14,38,12,0.61,11,26,3,14,0,9,1,61,1,0,1,2,12,5.666667,0,3,1.444444,1,3,1.222222,1,1,0.272727,0,2,2,1,18,18,0.444444,1,0,3,1,0,0
0,3,212,1,0,1,1,27,1,5,0,2,1,27,85,1,27,27,43,0,12,1,27,28,27,27,43,98,27,0.87,29,70,1,42,0,27,1,92,2,0,4,1,19,8.481481,0,2,1.037037,1,1,1,1,0,0,0,1,1,1,53,61,0.358491,1,0,3,1,1,0
0,1,73,1,17,1,0,17,1,1,0,0,1,17,33,1,17,17,20,0,0,1,0,0,17,17,20,21,0,1.57,19,20,1,19,0,17,1,0,1,4,3,1,15,3.882353,0,1,0.764706,0,1,1,1,0,0,0,3,3,1,25,17,0.452055,1,0,3,1,1,0
0,0,159,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,70,0,68,0,0,68,0,0,70,71,0,0.99,18,70,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,97,115,0.654088,1,0,3,1,1,0
0,3,117,1,0,1,1,12,1,5,0,2,1,12,57,1,12,12,21,0,5,1,12,13,12,12,21,46,12,1.24,14,33,1,20,0,12,1,84,2,0,3,1,12,7.5,1,2,1.083333,1,1,1,1,0,0,0,1,1,1,26,32,0.65812,1,0,2,1,0,0
0,3,63,1,0,1,1,6,1,4,0,1,1,6,27,1,6,6,12,0,2,1,6,7,6,6,12,25,6,1.08,11,18,1,11,0,6,1,72,2,0,4,1,13,7.666667,1,2,1.166667,1,1,1,1,0,0,0,3,3,1,11,12,1,1,0,1,1,0,0
0,3,93,3,0,1,1,17,1,3,0,0,1,14,23,1,14,16,19,0,1,4,14,19,16,16,19,53,17,0.43,17,36,3,19,0,14,1,57,1,0,4,3,18,5.5,0,3,1.928571,1,3,1.142857,1,1,0.1875,0,2,2,1,21,23,0.451613,1,0,3,1,1,0
0,3,193,1,0,1,1,24,1,5,0,2,1,24,71,1,24,24,38,0,9,1,24,33,24,24,38,93,30,0.76,29,68,1,43,0,24,1,89,2,0,6,1,48,12.291667,1,7,1.5,1,1,1,1,0,0,0,3,3,2,58,50,0.398964,0.666667,0,3,2,1,0
0,3,135,1,0,1,1,14,1,6,0,3,1,14,64,1,14,14,24,0,6,1,14,15,14,14,24,53,14,1.21,18,38,1,23,0,14,1,86,2,0,4,1,12,7.071429,1,2,1.071429,1,1,1,1,0,0,0,1,1,1,23,75,0.785185,1,0,2,1,0,0
0,4,122,3,0,1,1,23,1,4,0,0,1,15,29,1,15,20,25,0,6,6,15,30,20,17,25,74,28,0.39,19,53,3,32,0,15,2,76,1,0,2,2,22,10,0,7,2.2,1,3,1.333333,1,1,0.352941,0,2,2,1,30,31,0.590164,1,0,3,1,0,0
0,3,396,1,0,1,5,47,1,6,0,2,1,47,156,1,47,47,76,0,18,1,47,69,47,47,76,186,62,0.84,55,138,1,90,0,47,1,94,2,0,9,1,66,14.723404,1,14,1.531915,1,1,1,1,0,0,0,2,2,1,102,81,0.568182,1,0,3,1,1,0
0,3,52,1,0,1,1,4,1,3,0,0,1,4,26,1,4,4,9,0,1,1,4,5,4,4,9,18,4,1.44,8,13,1,8,0,4,1,62,2,0,3,1,12,6,1,2,1.25,1,1,1,1,0,0,0,2,2,1,3,4,0.615385,1,0,3,1,0,0
0,2,52,1,0,1,1,5,1,3,0,0,1,5,23,1,5,5,9,0,1,1,5,5,5,5,9,19,4,1.21,10,13,1,7,0,5,1,60,3,0,1,1,12,6.2,1,2,1.2,1,1,1,1,0,0,0,2,2,1,13,12,0.480769,1,0,3,1,0,0
0,2,52,1,0,1,1,5,1,3,0,0,1,5,24,1,5,5,9,0,1,1,5,5,5,5,9,19,4,1.26,9,13,1,7,0,5,1,60,3,0,1,1,10,5.6,1,2,1.2,1,1,1,1,0,0,0,3,3,1,13,12,0.480769,1,0,3,1,0,0
0,1,30,1,2,1,0,2,1,2,0,1,1,2,22,1,2,2,4,0,0,1,0,0,2,2,4,5,0,4.4,3,4,1,3,0,2,1,0,0,16,0,0,25,14,3,1,1,1,1,1,1,0,0,0,1,1,1,1,2,0.533333,1,0,2,1,0,0
0,3,129,3,0,1,3,18,1,4,0,1,1,16,39,1,16,18,28,0,5,3,16,24,18,18,28,67,21,0.58,23,49,3,30,0,16,1,85,2,0,6,1,26,10.75,1,6,1.5,1,3,1.125,1,1,0.166667,0,1,1,1,22,21,0.697674,1,0,3,1,0,0
0,2,68,1,0,1,1,8,1,3,0,0,1,8,28,1,8,8,13,0,2,1,8,8,8,8,13,29,7,0.97,11,20,1,11,0,8,1,75,1,1,1,2,15,7.5,0,2,1.125,1,1,1,1,0,0,0,2,2,1,15,15,0.5,1,0,3,1,0,0
0,1,49,1,4,1,0,4,1,3,0,2,1,4,36,1,4,4,6,0,0,1,0,0,4,4,6,7,0,5.14,6,6,1,5,0,4,1,0,0,1,2,0,1,0.5,0,1,0.75,0,1,1,1,0,0,0,2,2,1,5,6,0.77551,1,0,2,1,0,0
0,2,54,1,0,1,1,6,1,3,0,0,1,6,23,1,6,6,10,0,1,1,6,6,6,6,10,22,5,1.05,9,15,1,8,0,6,1,75,3,0,1,1,19,7,0,2,1.166667,1,1,1,1,0,0,0,2,2,1,12,13,0.518519,1,0,3,1,0,0
0,3,40,1,0,1,2,2,1,3,0,0,1,2,22,1,2,2,7,0,0,1,2,4,2,2,7,12,2,1.83,6,9,1,6,0,2,1,75,2,0,3,1,1,1,1,2,1.5,1,1,1,1,0,0,0,1,1,1,4,6,0.475,1,0,3,1,0,0
0,2,51,1,0,1,1,5,1,3,0,0,1,5,23,1,5,5,9,0,1,1,5,5,5,5,9,19,4,1.21,9,13,1,7,0,5,1,60,3,0,1,1,10,5.4,1,2,1.2,1,1,1,1,0,0,0,2,2,1,14,14,0.45098,1,0,3,1,0,0
0,3,66,1,0,1,1,7,1,3,0,0,1,7,26,1,7,7,13,0,2,1,7,8,7,7,13,28,7,0.93,12,20,1,12,0,7,1,76,1,0,4,2,12,7.142857,0,2,1.142857,1,1,1,1,0,0,0,1,1,1,6,11,0.575758,1,0,3,1,0,0
0,3,113,1,0,1,1,15,1,4,0,1,1,15,38,1,15,15,25,0,6,1,15,16,15,15,25,56,15,0.68,19,40,1,24,0,15,1,87,1,0,5,2,14,9.933333,0,2,1.066667,1,1,1,1,0,0,0,1,1,1,11,14,0.707965,1,0,3,1,0,0
0,2,64,1,0,1,1,7,1,3,0,0,1,7,26,1,7,7,12,0,1,1,7,7,7,7,12,26,6,1,12,18,1,10,0,7,1,71,1,0,2,2,14,5.857143,0,2,1.285714,1,1,1,1,0,0,0,1,1,1,9,10,0.453125,1,0,3,1,0,0
0,3,91,1,0,1,6,11,1,3,0,0,1,11,28,1,11,11,23,0,3,1,11,18,11,11,23,47,12,0.6,16,35,1,23,0,11,1,89,1,0,3,2,12,7,0,4,1.363636,1,1,1,1,0,0,0,2,2,1,21,22,0.538462,1,0,3,1,0,0
0,3,103,1,0,1,1,16,1,3,0,0,1,16,27,1,16,16,23,0,2,1,16,17,16,16,23,56,16,0.48,20,39,1,22,0,16,1,89,2,0,5,1,1,0.4375,0,2,1.125,1,1,1,1,0,0,0,1,1,1,10,11,0.640777,1,0,3,1,1,0
0,2,52,1,0,1,1,4,1,4,0,1,1,4,29,1,4,4,8,0,0,1,4,4,4,4,8,16,3,1.81,7,11,1,6,0,4,1,75,2,0,3,1,6,2.25,0,2,1.25,1,1,1,1,0,0,0,1,1,1,1,2,0.865385,1,0,2,1,0,0
0,4,117,3,0,1,1,21,1,5,0,0,1,14,31,1,14,19,23,0,4,5,14,27,19,16,23,67,24,0.46,19,47,3,27,0,14,2,75,2,0,2,2,10,4.785714,0,3,1.714286,1,3,1.357143,1,1,0.375,0,2,2,1,27,28,0.529915,1,0,4,1,0,0
0,1,33,1,4,1,0,4,1,1,0,0,1,4,16,1,4,4,8,0,0,1,0,0,4,4,8,9,0,1.78,8,8,1,7,0,4,1,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,1,9,8,0.515152,1,0,3,1,0,0
1,4,708,4,0,1,1,120,1,5,0,1,1,96,147,1,96,115,159,2,37,4,93,174,115,100,158,445,167,0.33,116,325,4,209,0,96,1,96,2,2,15,3,70,11.552083,0,34,1.645833,0,5,1.197917,1,2,0.204082,0,10,10,2,238,144,0.655367,0.5,0,3,2,2,5
0,3,208,1,0,1,5,26,1,4,0,1,1,26,66,1,26,26,42,0,8,1,26,42,26,26,42,106,37,0.62,36,79,1,52,0,26,1,89,2,0,9,1,27,10.576923,0,10,1.692308,1,1,1,1,0,0,0,2,2,1,49,32,0.682692,1,0,2,1,1,0
0,3,119,1,0,1,1,17,1,3,0,0,1,17,33,1,17,17,28,0,7,1,17,18,17,17,28,63,17,0.52,23,45,1,27,0,17,1,88,2,0,6,1,37,8.588235,0,2,1.058824,1,1,1,1,0,0,0,3,3,1,21,18,0.655462,1,0,3,1,0,0
0,3,91,1,0,1,1,11,1,4,0,1,1,11,32,1,11,11,19,0,4,1,11,12,11,11,19,42,11,0.76,17,30,1,18,0,11,1,83,2,0,6,1,12,8.181818,0,2,1.090909,1,1,1,1,0,0,0,1,1,1,21,21,0.692308,1,0,2,1,0,0
0,4,165,3,0,1,1,28,1,5,0,1,1,20,43,1,20,26,32,0,5,5,20,43,26,22,32,97,38,0.44,25,70,3,43,0,20,1,76,1,0,3,3,57,11.6,0,7,2.35,1,3,1.3,1,1,0.318182,0,3,3,1,52,49,0.521212,1,0,4,1,0,0
0,3,115,1,0,1,1,13,1,4,0,1,1,13,47,1,13,13,22,0,5,1,13,15,13,13,22,50,14,0.94,18,36,1,22,0,13,1,85,2,0,7,1,9,5.307692,1,4,1.307692,1,1,1,1,0,0,0,1,1,1,1,2,0.991304,1,0,1,1,1,0
0,5,139,10,0,2,2,30,2,7,1,0,2,12,31,1,12,26,28,1,2,12,11,38,26,19,29,85,33,0.36,23,62,10,38,0,11,3,79,1,0,7,3,10,5.333333,0,10,2.333333,1,8,1.916667,1,3,0.928571,0,4,4,2,48,48,0.985612,0.75,0,1,2,1,0
0,3,141,2,0,1,1,24,1,3,0,0,1,23,31,1,23,24,32,0,4,2,23,25,24,23,32,80,23,0.39,30,55,2,30,0,23,1,90,1,1,4,2,11,2.043478,0,1,0.956522,0,2,1.043478,1,1,0.12,0,1,1,1,1,2,0.950355,1,0,1,1,1,0
0,3,85,1,0,1,1,9,1,4,0,1,1,9,35,1,9,9,15,0,2,1,9,12,9,9,15,36,11,0.97,14,26,1,16,0,9,1,66,2,0,4,1,6,3.333333,1,3,1.555556,1,1,1,1,0,0,0,1,1,1,26,28,1,1,0,1,1,0,0
1,4,146,3,0,1,1,27,1,5,0,0,1,17,35,1,17,24,29,0,6,6,16,40,24,19,29,90,36,0.39,21,65,3,40,0,17,2,76,1,0,2,2,17,8.352941,0,7,2.588235,1,3,1.411765,1,1,0.421053,0,2,2,1,35,33,0.650685,1,0,3,1,0,0
0,3,138,1,0,1,1,18,1,4,0,1,1,18,46,1,18,18,29,0,5,1,18,24,18,18,29,69,21,0.67,23,50,1,31,0,18,1,86,2,0,8,1,37,9.166667,1,5,1.722222,1,1,1,1,0,0,0,2,2,1,31,29,0.550725,1,0,3,1,0,0
0,4,100,5,0,1,1,14,1,5,0,1,1,10,37,1,10,11,16,0,1,5,10,20,14,10,16,47,14,0.79,16,30,2,18,0,10,1,55,2,0,7,1,18,5.9,1,6,2,1,5,1.4,1,1,0.25,0,3,3,1,21,21,0.63,1,0,2,1,0,0
0,3,86,1,0,1,1,10,1,4,0,1,1,10,33,1,10,10,17,0,3,1,10,11,10,10,17,38,10,0.87,15,27,1,16,0,10,1,77,2,0,4,1,14,7.6,1,2,1.1,1,1,1,1,0,0,0,4,4,3,24,14,0.546512,0.5,0,4,3,1,1
0,2,122,1,0,1,1,14,1,4,0,1,1,14,52,1,14,14,23,0,5,1,14,14,14,14,23,51,13,1.02,19,36,1,21,0,14,1,86,2,0,3,1,11,3.857143,0,4,1.214286,1,1,1,1,0,0,0,1,1,1,1,2,0.942623,1,0,2,1,0,0
0,3,56,1,0,1,1,6,1,3,0,0,1,6,23,1,6,6,11,0,1,1,6,7,6,6,11,24,6,0.96,9,17,1,10,0,6,1,75,2,5,2,1,15,6,0,1,1,1,1,1,1,0,0,0,2,2,1,6,7,0.589286,1,0,3,1,0,0
0,4,119,3,0,1,1,22,1,4,0,0,1,15,27,1,15,20,24,0,5,5,15,30,20,17,24,73,28,0.37,19,52,3,31,0,15,1,75,1,0,4,2,23,8.066667,0,5,2.466667,1,3,1.333333,1,1,0.352941,0,3,3,1,31,29,0.571429,1,0,3,1,0,0
0,3,69,1,0,1,1,8,1,3,0,0,1,8,24,1,8,8,14,0,1,1,8,11,8,8,14,32,9,0.75,13,23,1,14,0,8,1,62,2,0,6,1,26,7.5,1,5,2.375,1,1,1,1,0,0,0,2,2,1,10,10,0.608696,1,0,3,1,0,0
0,3,42,1,0,1,1,3,1,3,0,0,1,3,21,1,3,3,7,0,0,1,3,4,3,3,7,14,3,1.5,7,10,1,6,0,3,1,66,2,0,3,1,1,0.666667,0,2,1.333333,1,1,1,1,0,0,0,2,2,1,6,8,0.404762,1,0,3,1,1,0
0,3,151,3,0,1,1,30,1,5,0,1,1,17,52,1,17,21,30,0,5,11,17,32,21,17,30,77,21,0.68,22,51,3,31,0,17,2,83,1,0,3,2,18,9.882353,0,2,1.235294,1,2,1.117647,1,1,0.210526,0,6,6,2,104,46,0.410596,0.5,0,4,2,0,0
0,1,32,1,0,1,0,4,1,1,0,0,1,4,20,1,4,4,6,0,0,1,4,1,4,4,6,9,1,2.22,3,7,1,5,0,4,1,0,1,2,0,2,7,2,0,1,1,1,1,1,1,0,0,0,2,2,1,5,6,0.375,1,0,3,1,0,0
0,5,114,9,0,1,9,18,2,5,0,0,1,10,30,1,10,11,26,0,3,9,10,38,18,10,26,67,20,0.45,17,46,2,34,0,10,2,84,2,0,5,1,28,14.1,1,9,2.1,1,9,1.8,1,1,0.25,0,2,2,1,25,24,0.631579,1,0,3,1,0,0
2,3,356,3,0,1,3,73,1,4,0,0,1,54,68,1,54,71,85,1,6,3,51,85,71,58,85,225,74,0.3,63,159,3,94,0,54,1,94,1,0,9,3,13,2.962963,0,5,1.462963,0,3,1.185185,1,2,0.25,0,4,4,1,90,69,0.671348,1,0,2,1,2,0
1,4,144,3,0,1,1,27,1,5,1,0,1,17,29,1,17,23,31,0,5,5,16,41,23,17,32,92,36,0.32,23,68,3,44,0,16,2,76,2,0,2,3,11,5.764706,0,7,2.117647,1,3,1.352941,1,2,0.526316,0,4,4,2,46,35,0.631944,0.75,0,4,2,0,0
0,3,32,1,0,1,1,1,1,3,0,0,1,1,21,1,1,1,5,0,0,1,1,2,1,1,5,8,1,2.62,3,6,1,4,0,1,1,100,2,0,0,1,2,2,2,1,1,1,1,1,1,0,0,0,1,1,1,1,2,0.5,1,0,3,1,0,0
0,10,94,6,4,2,0,17,3,11,0,1,3,5,25,1,5,15,22,1,3,7,0,33,15,8,22,61,22,0.41,8,44,6,28,0,5,3,40,1,0,5,1,6,3.6,1,7,2.8,1,6,3,1,4,2.285714,0,4,4,2,139,45,0.712766,0.75,0,2,2,0,1
0,3,32,1,0,1,1,1,1,3,0,0,1,1,21,1,1,1,5,0,0,1,1,2,1,1,5,8,1,2.62,3,6,1,4,0,1,1,100,2,0,0,1,4,4,4,1,1,1,1,1,1,0,0,0,1,1,1,1,2,0.5,1,0,3,1,0,0
1,5,51,2,0,1,1,5,1,5,1,0,1,3,22,1,3,4,9,0,0,3,2,9,4,3,9,21,7,1.05,8,16,2,11,0,2,2,100,2,0,0,1,2,1.333333,0,4,3,1,2,1.333333,1,1,0.6,0,3,3,1,12,12,0.431373,1,0,3,1,2,0
0,1,54,1,8,1,0,8,1,1,0,0,1,8,27,1,8,8,18,0,0,1,0,0,8,8,18,19,0,1.42,8,18,1,17,0,8,1,0,2,1,1,1,1,0.875,0,1,1,1,1,1,1,0,0,0,3,3,2,58,4,0.925926,0.666667,0,2,2,0,0
0,1,28,1,1,1,0,1,1,3,0,2,1,1,21,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.25,3,3,1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,2,1,1,0,1,1,0,0
0,7,139,4,0,1,0,23,2,7,0,0,2,12,22,2,12,23,43,2,1,4,10,57,23,12,44,99,30,0.22,18,74,4,50,0,12,2,81,1,1,0,2,10,1.75,0,8,5.25,1,6,2.083333,1,4,0.875,0,1,1,1,1,2,0.992806,1,0,1,1,1,0
2,7,204,3,0,1,3,46,2,7,5,0,2,26,30,6,26,40,26,12,0,5,12,89,43,32,36,146,56,0.21,28,92,3,52,0,21,2,81,2,5,1,2,8,2.423077,0,5,2.076923,1,3,1.653846,1,1,0.545455,0,3,3,1,31,37,0.77451,1,0,2,1,1,0
0,3,96,2,0,1,0,11,1,6,0,2,1,9,46,1,9,10,13,0,2,3,9,11,10,9,13,34,11,1.35,16,24,2,14,0,9,1,55,1,3,0,2,5,2.444444,0,5,2.111111,1,2,1.111111,1,1,0.272727,0,2,2,1,3,4,0.8125,1,0,3,1,0,0
0,1,37,1,1,1,0,1,1,6,0,5,1,1,27,1,1,1,4,0,0,1,0,0,1,1,4,5,0,5.4,5,4,1,3,0,1,1,0,1,10,1,1,7,7,7,1,1,1,1,1,1,0,0,0,2,2,1,2,3,0.540541,1,0,3,1,0,0
2,8,434,30,0,2,1,99,2,10,18,1,2,38,60,7,38,92,53,7,1,30,29,213,92,78,64,319,174,0.19,59,238,30,147,0,20,3,100,2,5,6,2,7,2.421053,0,10,2.421053,0,29,2.421053,1,3,0.608696,0,5,5,2,196,221,0.536866,0.8,0,2,2,2,1
0,6,51,3,0,2,0,6,2,6,0,0,2,3,21,1,3,6,9,0,1,3,3,10,6,5,11,24,10,0.88,6,21,3,14,0,3,2,33,2,0,1,1,3,2,0,4,2.333333,1,3,2,1,2,1.4,0,2,2,1,4,5,0.607843,1,0,3,1,0,0
0,6,164,5,0,1,3,31,2,8,5,1,2,13,43,2,13,25,32,0,1,6,13,51,25,16,33,97,39,0.44,24,72,5,46,0,8,2,90,2,1,2,2,6,1.923077,0,8,3.692308,1,8,2.153846,1,2,0.6875,0,5,5,2,37,37,0.682927,0.8,0,2,2,2,1
0,3,37,1,0,1,0,2,1,3,0,0,1,2,23,1,2,2,5,0,1,1,2,2,2,2,5,10,2,2.3,4,7,1,4,0,2,1,0,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,0.810811,1,0,2,1,0,0
0,8,77,6,0,3,2,12,3,9,1,0,3,4,22,1,4,12,15,0,0,6,4,23,12,11,15,44,16,0.5,11,31,6,20,0,3,3,75,1,4,9,2,14,7,1,8,4.25,1,6,2.75,1,4,2.333333,0,3,3,1,8,10,0.688312,1,0,3,1,0,0
0,7,204,5,0,1,2,28,2,10,0,2,2,13,69,1,13,27,46,4,2,5,9,67,27,13,51,116,45,0.59,19,96,5,69,0,13,2,88,1,3,4,1,19,5.230769,1,9,3.769231,1,5,2.076923,1,3,1.266667,0,2,2,1,12,19,0.838235,1,0,2,1,1,0
0,4,76,3,0,1,0,10,1,5,0,0,1,7,28,1,7,10,15,0,1,3,7,14,10,9,15,38,12,0.74,10,27,3,16,0,7,1,42,1,4,3,3,7,3.142857,1,4,1.571429,0,3,1.428571,1,1,0.444444,0,2,2,1,4,8,0.723684,1,0,3,1,0,0
0,7,277,7,0,1,2,43,2,10,0,2,2,20,81,1,20,39,52,4,5,8,16,93,39,24,54,165,70,0.49,31,124,7,84,0,20,2,82,1,0,2,2,8,3.75,0,7,3.05,1,20,2.9,1,3,0.818182,0,4,4,1,51,59,0.65704,1,0,2,1,1,0
0,1,45,1,9,1,0,9,1,1,0,0,1,9,21,1,9,9,13,0,0,1,0,0,9,9,13,14,0,1.5,10,13,1,12,0,9,1,0,0,2,0,0,3,2.111111,1,1,0.666667,0,1,1,1,0,0,0,1,1,1,1,2,0.977778,1,0,1,1,1,0
1,8,86,4,0,1,1,10,2,9,4,1,2,5,27,1,5,10,20,0,0,4,4,26,10,7,21,49,18,0.55,10,39,4,28,0,1,2,60,1,0,2,1,5,3,0,7,3.4,1,5,2.2,1,2,1.142857,0,4,4,1,9,8,0.697674,1,0,3,1,0,0
0,1,35,1,1,1,0,1,1,4,0,3,1,1,24,1,1,1,4,0,0,1,0,0,1,1,4,5,0,4.8,6,4,1,3,0,1,1,0,0,5,1,0,13,13,13,1,1,1,1,1,1,0,0,0,2,2,1,2,3,0.514286,1,0,3,1,0,0
0,7,89,4,0,1,0,16,2,9,2,0,2,9,27,3,9,14,13,0,0,4,9,25,14,11,17,45,14,0.6,17,31,4,19,1,7,2,0,2,2,1,2,4,2.222222,0,3,1.666667,1,3,1.333333,1,1,0.384615,0,4,4,1,22,22,0.58427,1,0,3,1,0,0
0,5,95,3,0,1,0,13,2,5,0,0,2,8,28,1,8,12,19,1,5,4,7,23,12,8,19,55,23,0.51,12,42,3,29,0,8,2,67,1,0,3,1,15,7.75,2,7,2.5,1,3,1.5,1,2,0.8,0,1,1,1,16,18,0.715789,1,0,2,1,1,0
2,8,259,4,1,1,0,27,2,12,0,3,2,12,109,4,12,27,46,0,9,4,9,66,27,14,48,124,48,0.88,26,96,4,68,0,12,2,83,2,0,7,1,5,2.75,0,11,3.916667,0,8,2.583333,1,3,1,0,3,3,1,102,112,0.563707,1,0,2,1,1,0
0,5,48,3,0,2,0,6,2,5,0,0,2,3,16,1,3,6,9,0,1,3,3,8,6,5,9,23,7,0.7,9,16,3,10,0,3,2,33,1,0,5,2,4,2.333333,1,8,4,2,3,1.666667,1,2,1.2,0,2,2,1,5,5,0.5625,1,0,3,1,0,0
0,5,67,4,0,2,0,8,2,6,0,1,2,5,26,1,5,8,12,0,1,4,5,13,8,8,13,31,11,0.84,10,24,4,15,0,5,2,40,2,0,2,1,3,1.4,0,4,2.4,1,4,1.6,1,3,1.285714,0,2,2,1,3,3,0.716418,1,0,3,1,0,0
0,4,233,5,1,1,1,39,2,5,0,0,2,24,30,18,24,38,26,0,2,5,23,104,38,30,41,166,66,0.18,37,107,5,69,0,24,2,47,1,16,4,2,5,1.625,1,7,2.875,1,5,1.625,1,2,0.372093,0,7,7,2,166,142,0.502146,0.571429,0,3,2,1,1
0,3,43,1,0,1,0,3,1,3,0,0,1,3,21,1,3,3,7,0,1,1,3,3,3,3,7,14,3,1.5,8,10,1,6,0,3,1,33,2,0,1,1,2,1.333333,0,2,1.666667,1,1,1,1,0,0,0,1,1,1,1,2,0.604651,1,0,3,1,0,0
1,9,257,7,0,2,1,51,2,10,7,1,2,26,48,6,26,48,40,0,1,7,25,103,48,39,50,172,73,0.28,37,123,7,78,0,19,2,82,2,4,4,2,6,2.153846,0,9,2.538462,1,7,1.769231,1,2,0.575758,0,5,5,2,99,99,0.607004,0.8,0,2,2,0,1
0,6,74,4,0,2,0,11,2,7,0,1,2,5,26,1,5,10,13,0,1,5,5,17,10,8,15,37,15,0.7,11,30,4,19,0,5,2,40,2,0,2,1,3,1.6,0,3,2.4,1,4,2,1,3,1.571429,0,2,2,1,2,3,0.756757,1,0,3,1,0,0
2,10,95,3,0,2,0,8,2,13,0,0,2,4,19,1,4,8,34,0,1,3,2,32,8,6,34,59,15,0.32,17,49,3,40,1,4,2,25,1,0,2,2,3,2,1,8,5.75,2,3,2,1,1,0.833333,0,4,4,1,28,27,0.547368,1,0,3,1,0,1
2,6,121,4,2,2,4,15,2,6,1,0,2,7,24,2,7,14,30,0,4,4,3,41,14,11,29,80,27,0.3,17,56,4,40,0,6,2,87,1,3,5,2,5,2.285714,1,5,3.285714,1,4,1.857143,1,2,0.9,0,4,4,1,41,41,0.595041,1,0,3,1,0,0
0,3,50,1,1,1,0,5,1,4,0,1,1,4,24,1,4,4,9,0,1,2,3,6,4,4,9,19,5,1.26,7,14,1,9,0,4,1,50,1,0,2,2,2,1.25,1,2,1.75,1,1,1,1,0,0,0,2,2,1,4,5,0.6,1,0,3,1,0,0
0,7,216,4,0,1,3,28,2,8,0,1,2,17,50,3,17,28,58,10,3,4,7,74,28,19,67,137,44,0.36,29,111,4,86,0,17,2,100,1,1,5,2,4,2.058824,1,13,4.235294,1,5,1.705882,1,4,0.727273,0,5,5,1,53,63,0.712963,1,0,2,1,1,0
0,16,99,7,0,1,0,8,4,28,0,9,4,2,47,1,2,8,18,1,0,7,1,27,8,2,18,41,17,1.15,11,35,7,26,3,2,4,0,2,0,0,1,3,2,1,12,7.5,3,7,4,1,2,1.5,0,2,2,1,15,20,0.767677,1,0,2,1,1,0
