CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0,4,252,2,0,1,2,19,1,10,2,6,1,18,136,1,18,19,28,4,1,2,14,25,19,18,26,90,23,1.51,26,49,2,29,0,16,1,70,9,0,3,1,11,3.777778,0,4,2,1,2,1.055556,1,1,0.15,0,3,3,3,540,47,0.321429,0.333333,0,5,3,0,0
0,8,333,5,0,1,2,37,2,13,2,5,2,19,130,1,19,32,48,6,1,7,13,70,32,26,51,171,53,0.76,32,104,5,73,0,17,2,91,7,2,7,1,8,3.210526,0,14,3.789474,1,6,1.789474,1,4,0.952381,0,6,6,6,649,3,0.263473,0.166667,0,5,6,2,0
0,7,163,3,0,1,2,14,2,12,0,5,2,8,76,1,8,13,20,2,1,4,6,29,13,10,20,72,20,1.06,15,40,3,28,0,8,2,83,8,0,6,1,5,2.125,0,8,3.625,1,3,1.375,1,2,0.7,0,3,3,2,329,3,0.515337,0.666667,0,4,2,1,0
8,12,285,7,0,1,2,32,3,19,0,6,3,12,96,1,12,31,35,1,0,8,3,69,31,16,36,159,49,0.6,30,85,7,55,1,12,3,87,1,0,9,2,6,2.583333,1,16,5.833333,2,9,2.75,1,5,1.933333,0,4,4,3,573,4,0.810526,0.5,0,3,3,4,0
0,4,165,1,0,1,1,10,1,10,0,6,1,10,96,1,10,10,19,0,5,1,10,12,10,10,19,51,10,1.88,19,29,1,18,0,10,1,83,1,0,0,2,3,2.5,2,1,1,1,1,1,1,0,0,0,2,2,2,330,0,0.812121,0.5,0,3,2,2,0
0,1,60,1,3,1,0,3,1,7,0,6,1,3,46,1,3,3,7,0,0,1,0,0,3,3,7,9,0,5.11,5,7,1,6,0,3,1,0,3,1,1,1,2,1.333333,1,0,0,0,1,1,1,0,0,0,2,2,2,120,0,0.716667,0.5,0,3,2,1,0
0,13,166,8,0,1,2,16,3,22,0,6,3,5,65,1,5,13,21,1,1,11,4,38,13,5,21,81,25,0.8,20,46,8,32,2,5,3,86,5,0,9,1,10,4.8,1,20,6,2,48,10.6,1,2,1,0,5,5,3,330,7,0.692771,0.4,0,4,3,2,0
0,6,500,9,2,1,3,36,1,15,0,8,1,25,257,3,25,36,62,5,4,9,18,77,36,25,60,192,49,1.34,51,109,9,73,0,25,1,92,8,0,12,2,6,2.32,0,28,3.12,0,8,1.4,1,4,0.517241,0,3,3,3,1001,1,0.322,0.333333,0,5,3,2,0
0,9,171,3,0,1,1,15,2,13,0,4,2,9,74,2,9,14,20,5,0,4,4,33,14,11,20,79,21,0.94,18,41,3,26,0,9,2,100,6,0,4,2,7,2.222222,0,5,2.555556,0,3,1.555556,1,2,0.75,0,5,5,4,355,2,0.649123,0.4,0,4,4,1,0
0,5,71,1,0,1,1,4,1,9,0,4,1,4,40,1,4,4,8,0,0,1,4,9,4,4,8,25,8,1.6,6,16,1,11,0,4,1,100,8,1,1,1,5,3.25,2,3,3,3,1,1,1,0,0,0,3,3,3,146,2,0.666667,0.333333,0,4,3,0,0
0,7,59,2,0,1,1,3,2,13,0,6,2,2,34,1,2,3,7,1,0,2,1,8,3,2,7,21,5,1.62,4,12,2,8,0,2,2,100,5,0,3,1,3,2.5,2,4,3,2,2,1.5,1,1,0.75,0,3,3,3,126,6,0.583333,0.333333,0,4,3,1,0
0,4,61,1,0,1,1,3,1,7,0,3,1,3,37,1,3,3,7,1,0,1,2,4,3,3,7,18,3,2.06,6,10,1,6,0,3,1,100,5,2,1,1,3,1.333333,0,2,1.666667,1,1,1,1,0,0,0,2,2,2,122,0,0.704918,0.5,0,2,2,1,0
0,8,234,4,0,1,1,14,2,17,0,8,2,9,139,1,9,14,16,3,0,4,6,37,14,9,16,82,31,1.7,13,47,4,32,0,9,2,100,6,3,3,1,3,1.333333,0,9,2.888889,0,4,1.555556,1,3,1,0,2,2,2,470,0,0.323404,0.5,0,6,2,0,0
0,4,62,1,0,1,1,3,1,9,0,5,1,3,36,1,3,3,10,1,0,1,2,5,3,3,9,21,4,1.71,5,13,1,9,0,3,1,100,7,0,3,1,6,4.333333,2,3,2.333333,2,1,1,1,0,0,0,3,3,3,125,0,0.31746,0.333333,0,4,3,1,0
0,6,117,3,0,1,1,8,1,13,0,6,1,6,59,1,6,8,12,2,0,3,4,17,8,6,12,47,14,1.26,11,26,3,17,0,6,1,100,7,11,2,1,28,11.166667,1,8,3.166667,1,3,1.333333,1,2,0.75,0,2,2,2,234,0,0.435897,0.5,0,4,2,1,0
0,7,195,4,0,1,1,14,1,14,0,6,1,10,89,1,10,14,29,0,2,4,10,28,14,10,30,88,20,1.01,20,50,4,35,0,10,1,66,1,0,3,2,5,2.8,1,6,2.9,1,4,1.4,1,4,1.153846,0,2,2,2,390,0,0.34359,0.5,0,5,2,0,0
0,6,175,4,0,1,1,17,2,12,0,4,2,10,72,1,10,16,25,3,2,5,7,29,16,12,25,82,25,0.88,21,50,4,33,0,10,2,83,6,0,6,1,6,1.6,0,7,2.8,1,4,1.6,1,3,1,0,5,5,4,367,2,0.302857,0.4,0,5,4,0,0
0,12,389,7,0,1,8,32,2,21,0,6,2,12,132,2,12,29,69,4,4,9,8,91,29,12,69,199,54,0.66,58,123,7,93,2,12,3,100,7,0,16,2,9,2.583333,0,17,6.083333,2,9,2.75,1,4,1.533333,0,4,4,3,782,4,0.904884,0.5,0,2,3,1,1
0,11,202,5,0,1,0,17,2,22,0,10,2,7,93,1,7,16,24,3,0,5,4,38,16,7,25,92,29,1.01,17,54,5,37,0,7,2,0,1,2,8,2,6,2.428571,0,10,4,1,16,3.857143,1,3,1.5,0,2,2,2,406,0,0.596059,0.5,0,4,2,0,0
0,8,91,3,0,1,1,6,2,14,0,5,2,3,50,1,3,6,12,0,1,3,3,11,6,3,12,33,8,1.52,8,20,3,13,0,3,2,50,2,1,3,1,3,1.666667,1,3,2,1,4,2.333333,1,1,0.8,0,2,2,2,184,0,0.5,0.5,0,4,2,0,0
0,4,52,1,0,1,1,1,1,10,0,6,1,1,39,1,1,1,5,0,0,1,1,2,1,1,5,9,1,4.33,4,6,1,4,0,1,1,100,3,0,1,1,2,2,2,2,2,2,1,1,1,0,0,0,2,2,2,106,0,0.641509,0.5,0,3,2,0,0
0,4,101,1,0,1,2,5,1,8,0,4,1,5,55,2,5,5,17,1,1,1,4,8,5,5,17,37,6,1.49,9,23,1,16,0,5,1,100,6,0,5,2,2,1.2,0,6,3,1,1,1,1,0,0,0,2,2,2,202,0,0.356436,0.5,0,4,2,2,1
0,4,88,1,0,1,1,5,1,8,0,4,1,5,47,1,5,5,16,1,1,1,4,6,5,5,16,33,5,1.42,8,21,1,15,0,5,1,80,6,0,5,2,2,1.2,0,5,2.4,1,1,1,1,0,0,0,2,2,2,176,0,0.704545,0.5,0,3,2,1,1
0,1,49,1,2,1,0,2,1,6,0,5,1,2,38,1,2,2,7,0,0,1,0,0,2,2,7,8,0,4.75,3,7,1,6,0,2,1,0,3,2,2,1,3,2.5,2,1,0.5,0,1,1,1,0,0,0,4,4,4,97,1,0.6,0.25,0,4,4,0,0
0,5,101,2,0,1,1,6,1,9,1,4,1,5,52,1,5,6,14,0,2,2,5,9,6,5,14,36,8,1.44,13,22,2,15,0,4,1,60,1,0,1,2,3,1.4,1,3,1.4,1,2,1.2,1,1,0.428571,0,2,2,2,202,0,1,0.5,0,1,2,0,0
0,6,97,2,0,1,1,5,1,13,0,6,1,4,49,1,4,5,19,0,2,2,4,11,5,4,15,39,9,1.26,9,24,2,18,0,4,1,66,4,0,2,2,5,3,2,4,2.5,1,2,1.25,1,1,0.5,0,3,3,3,199,3,0.938776,0.333333,0,2,3,0,0
0,1,53,1,1,1,0,1,1,8,0,7,1,1,45,1,1,1,4,0,0,1,0,0,1,1,4,6,0,7.5,2,4,1,3,0,1,1,0,3,17,1,1,2,2,2,0,0,0,1,1,1,0,0,0,3,3,3,109,3,0.377358,0.333333,0,4,3,2,0
0,1,37,1,1,1,0,1,1,11,0,10,1,1,32,1,1,1,3,0,0,1,0,0,1,1,3,4,0,8,1,3,1,2,0,1,1,0,0,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,3,3,3,77,1,0.973684,0.333333,0,1,3,1,0
0,1,184,1,0,1,0,14,1,9,0,8,1,14,149,1,14,14,18,0,0,1,14,0,14,14,18,20,0,7.45,15,18,1,17,0,14,1,0,0,1,2,0,9,2.5,0,1,0.142857,0,1,1,1,0,0,0,3,3,3,361,0,0.711957,0.333333,0,2,3,2,0
0,4,62,1,0,1,1,3,1,7,0,3,1,3,34,1,3,3,10,1,0,1,2,6,3,3,10,23,5,1.48,5,15,1,11,0,3,1,100,3,0,3,1,2,1.333333,1,6,3.333333,2,1,1,1,1,0.166667,0,1,1,1,62,0,1,1,0,1,1,0,0
0,4,241,3,0,1,1,19,1,11,0,6,1,16,128,1,16,18,33,6,1,3,10,27,18,16,32,94,23,1.36,19,55,3,36,0,16,1,81,3,2,8,2,12,3.5625,0,7,2,0,4,1.1875,1,1,0.166667,0,2,2,2,482,0,0.485477,0.5,0,4,2,1,2
0,4,132,2,0,1,1,8,1,12,0,7,1,7,77,1,7,8,17,1,0,2,6,12,8,7,16,43,10,1.79,12,26,2,18,0,7,1,100,4,0,6,1,3,1.857143,1,6,2.571429,2,1,1,1,0,0,0,3,3,3,265,1,0.818182,0.333333,0,3,3,1,0
0,6,108,4,0,2,0,9,2,10,0,4,2,6,48,1,6,9,19,2,0,4,4,15,9,9,19,51,10,0.94,9,29,4,21,0,6,2,0,5,0,2,1,2,1.166667,0,6,2.333333,1,4,1.5,1,3,1,0,2,2,2,216,0,0.435185,0.5,0,3,2,1,0
0,3,92,1,0,1,1,6,1,7,0,3,1,6,52,1,6,6,12,1,1,1,5,6,6,6,12,31,5,1.68,9,17,1,10,0,6,1,83,5,0,0,1,2,1.333333,1,2,1.666667,1,1,1,1,0,0,0,2,2,2,184,0,0.652174,0.5,0,3,2,0,0
0,6,274,3,0,1,7,20,1,10,2,4,1,17,110,1,17,20,47,1,7,3,16,61,20,17,47,127,38,0.87,37,85,3,66,0,15,1,90,6,0,0,1,10,2.588235,1,19,2.941176,1,2,1.058824,1,1,0.157895,0,2,2,2,548,0,0.689781,0.5,0,2,2,2,1
0,5,110,2,0,1,4,6,1,9,0,3,1,5,48,2,5,6,23,0,0,2,5,15,6,5,22,50,7,0.96,12,29,2,21,0,5,1,75,2,0,5,2,3,2,1,8,3.8,2,2,1.2,1,1,0.375,0,2,2,2,220,0,0.772727,0.5,0,3,2,1,0
0,6,205,3,0,1,0,17,1,11,0,4,1,13,101,2,13,17,23,4,4,3,9,30,17,13,28,83,21,1.22,21,49,3,32,0,13,1,80,4,5,3,2,7,2.461538,0,4,1.846154,1,3,1.307692,1,2,0.5625,0,4,4,4,431,11,0.746341,0.25,0,3,4,1,0
7,12,457,8,0,1,6,35,2,20,0,7,2,16,180,3,16,30,74,1,7,11,8,109,30,16,69,235,61,0.77,42,130,8,98,0,16,2,100,2,0,18,3,11,4,1,19,5.5,1,48,4.4375,1,3,0.7,0,5,5,3,946,47,0.671772,0.6,0,3,3,2,2
0,5,199,3,0,1,1,16,1,10,0,4,1,12,97,1,12,16,25,3,4,3,9,31,16,14,25,82,25,1.18,20,50,3,34,0,12,1,80,5,2,1,1,9,2.75,1,7,2.583333,1,4,1.416667,1,2,0.5,0,2,2,2,398,0,0.81407,0.5,0,4,2,0,0
3,9,269,5,0,1,2,19,2,17,0,7,2,9,152,1,9,16,33,3,0,5,3,39,16,13,34,100,28,1.52,19,62,5,45,0,9,2,94,3,0,8,1,4,2.222222,1,11,3.777778,2,5,1.777778,1,2,0.916667,0,2,2,2,538,0,0.60223,0.5,0,3,2,1,0
0,1,38,1,1,1,1,1,1,4,0,3,1,1,26,1,1,1,6,0,0,1,0,1,1,1,6,8,0,3.25,4,6,1,5,0,1,1,100,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,76,0,0.5,0.5,0,3,2,0,0
1,14,174,5,0,1,2,13,3,21,0,5,3,4,80,1,4,12,23,1,2,6,2,30,12,4,23,77,21,1.04,17,44,5,31,1,4,3,81,4,0,4,1,4,2.25,0,8,5,1,16,7.5,1,5,1.285714,0,6,6,4,529,181,0.982759,0.333333,0,1,4,1,0
0,7,214,3,0,1,1,22,2,11,0,3,2,14,70,1,14,22,37,0,1,3,14,52,22,14,37,123,37,0.57,21,74,3,51,0,14,2,92,1,2,5,2,11,3.642857,0,6,4.071429,1,3,1.571429,1,2,0.75,0,3,3,3,414,0,0.411215,0.333333,0,4,3,1,0
0,4,59,1,0,1,2,2,1,8,0,4,1,2,38,1,2,2,8,0,0,1,2,4,2,2,8,16,2,2.38,5,10,1,7,0,2,1,100,4,0,0,1,2,1,0,2,1.5,1,1,1,1,0,0,0,4,4,4,125,7,0.661017,0.25,0,4,4,0,0
1,13,302,9,0,2,1,23,2,22,0,7,2,10,136,3,10,23,31,3,2,9,6,61,23,17,35,139,49,0.98,27,84,9,59,1,10,2,83,4,1,6,2,4,1.7,0,13,3.8,1,16,3.4,1,5,1.357143,0,7,7,5,667,40,0.695364,0.285714,0,4,5,2,0
0,1,42,1,1,1,0,1,1,14,0,13,1,1,35,1,1,1,3,0,0,1,0,0,1,1,3,5,0,7,2,3,1,2,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,84,0,0.666667,0.5,0,2,2,1,0
1,9,258,6,0,1,5,25,2,13,1,3,2,16,85,4,16,24,47,6,2,7,9,57,24,22,49,144,32,0.59,29,81,6,60,0,15,2,100,5,1,5,2,6,1.6875,0,13,3.0625,0,5,1.4375,1,3,0.714286,0,4,4,3,521,5,0.732558,0.5,0,3,3,0,0
0,7,204,3,0,1,0,23,2,14,0,6,2,10,98,1,10,17,20,4,2,6,6,31,17,10,20,86,26,1.14,20,46,3,28,0,10,2,70,4,3,5,1,8,3.2,1,7,2.9,1,4,1.8,1,5,0.923077,0,4,4,3,407,5,0.916667,0.5,0,1,3,2,0
0,7,224,3,0,1,1,19,2,13,0,6,2,12,106,1,12,18,26,2,3,4,10,34,18,12,25,100,29,1.06,18,54,3,35,0,12,2,79,6,1,9,1,30,5.666667,0,6,3.25,0,4,1.583333,1,1,0.428571,0,4,4,4,454,7,0.696429,0.25,0,4,4,3,0
0,9,111,3,0,1,1,7,2,15,0,5,2,4,54,2,4,7,14,0,2,3,4,18,7,4,15,46,14,1.17,11,29,3,21,0,4,2,44,6,0,5,2,3,2,1,5,3.5,1,4,2,1,1,0.571429,0,2,2,2,222,0,0.783784,0.5,0,3,2,0,0
0,10,253,10,0,1,1,26,2,19,0,8,2,10,115,1,10,22,29,2,4,13,8,47,22,10,29,116,36,0.99,22,65,10,44,0,10,3,76,4,1,9,1,6,2.9,1,18,4.3,1,40,5,1,4,1.083333,0,6,6,5,544,22,0.385827,0.333333,0,6,5,0,0
0,1,37,1,1,1,1,1,1,4,0,3,1,1,25,1,1,1,7,0,0,1,0,2,1,1,6,9,0,2.78,3,6,1,5,0,1,1,100,4,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,74,0,0.351351,0.5,0,5,2,0,0
0,6,371,3,8,1,4,23,1,14,0,7,1,18,171,5,18,23,51,1,10,3,9,60,23,18,52,154,48,1.11,46,100,3,76,0,18,1,66,4,3,8,2,7,2.944444,0,17,3.5,1,3,1.222222,1,2,0.416667,0,3,3,3,744,0,0.552561,0.333333,0,4,3,2,0
0,8,229,2,0,1,3,15,1,16,0,6,1,12,107,3,12,15,26,2,2,2,10,38,15,12,32,100,24,1.07,22,56,2,39,0,12,1,100,4,0,10,2,5,2.083333,1,7,3.083333,1,2,1.25,1,2,0.5625,0,4,4,3,430,9,0.681223,0.5,0,3,3,1,2
0,6,194,2,0,1,3,12,1,14,0,6,1,11,98,3,11,12,21,2,2,2,9,28,12,11,27,74,18,1.32,22,45,2,32,1,11,1,100,4,0,9,2,5,1.909091,1,6,3,1,2,1.090909,1,1,0.2,0,2,2,2,390,0,0.85641,0.5,0,3,2,1,0
0,1,77,1,2,1,0,2,1,16,0,15,1,2,67,1,2,2,6,0,0,1,0,0,2,2,6,7,0,9.57,3,6,1,5,0,2,1,0,3,11,1,1,3,2.5,2,1,1,1,1,1,1,0,0,0,2,2,2,156,0,0.628205,0.5,0,5,2,0,0
0,9,472,9,0,1,2,44,2,17,0,7,2,20,233,2,20,38,45,7,4,13,13,79,38,20,45,204,58,1.14,35,103,9,64,0,20,2,88,5,79,13,2,22,3.4,0,15,3.4,0,31,3.05,1,5,0.869565,0,7,7,5,967,23,0.449153,0.285714,0,3,5,6,0
0,7,155,2,0,1,3,10,1,14,0,6,1,9,84,3,9,10,10,0,1,2,9,23,10,9,16,56,14,1.5,15,30,2,19,0,9,1,100,6,0,4,2,6,2,1,4,2.555556,1,2,1.111111,1,0,0,0,2,2,2,310,0,0.4,0.5,0,5,2,1,0
0,4,72,1,0,1,2,3,1,10,0,5,1,3,41,2,3,3,10,0,0,1,3,6,3,3,10,24,4,1.71,7,14,1,9,0,3,1,100,6,0,4,1,3,1.666667,0,4,2.666667,2,1,1,1,0,0,0,2,2,2,144,0,0.597222,0.5,0,4,2,2,1
1,9,375,6,0,1,8,27,2,18,0,7,2,14,171,1,14,26,43,0,8,6,13,80,26,14,42,163,51,1.05,41,93,6,67,0,14,2,87,1,0,4,2,15,3.5,0,5,2.714286,1,32,3.714286,1,2,0.625,0,3,3,2,753,3,0.530667,0.666667,0,3,2,1,0
0,6,130,2,0,1,1,7,1,13,0,7,1,6,69,1,6,7,17,1,3,2,5,16,7,6,16,48,15,1.44,13,31,2,23,0,6,1,62,6,1,4,2,6,2.833333,1,6,3.333333,0,2,1.166667,1,1,0.375,0,2,2,2,260,0,0.6,0.5,0,3,2,3,0
0,4,49,1,0,1,1,2,1,6,0,2,1,2,30,1,2,2,5,1,0,1,1,3,2,2,5,13,2,2.31,6,7,1,4,0,2,1,100,6,2,0,1,1,0.5,0,2,1.5,1,1,1,1,0,0,0,2,2,2,98,0,0.653061,0.5,0,2,2,1,0
0,4,58,1,0,1,1,2,1,11,0,7,1,2,36,1,2,2,8,0,1,1,2,4,2,2,8,17,3,2.12,5,11,1,8,0,2,1,50,4,0,1,1,5,4,3,5,3,1,1,1,1,6,1.2,0,3,3,2,117,1,0.344828,0.666667,0,4,2,0,0
0,4,73,1,0,1,1,4,1,8,0,4,1,4,39,1,4,4,11,0,2,1,4,5,4,4,11,25,4,1.56,9,15,1,10,0,4,1,50,1,0,2,2,3,2,0,3,2,0,1,1,1,0,0,0,3,3,3,139,8,0.315068,0.333333,0,6,3,0,0
0,11,672,9,0,1,6,57,2,19,0,7,2,33,315,8,33,55,53,10,8,10,23,133,55,35,76,288,85,1.09,69,161,9,108,1,33,2,100,5,34,5,2,17,3.090909,0,16,3.060606,0,17,1.909091,1,6,0.642857,0,7,7,5,1548,167,0.425595,0.285714,0,4,5,5,1
0,5,200,3,0,1,1,15,1,11,0,4,1,13,97,3,13,15,26,6,2,3,7,26,15,13,30,81,19,1.2,22,49,3,33,0,13,1,50,5,3,3,2,6,2.230769,0,6,2.384615,0,3,1.153846,1,2,0.352941,0,6,6,3,440,40,0.415,0.5,0,6,3,0,2
0,5,261,3,2,1,2,22,1,11,0,5,1,16,120,3,16,21,31,0,4,4,14,36,21,16,31,111,31,1.08,30,62,3,38,0,16,1,60,6,11,3,2,5,2.25,0,7,2.4375,1,4,1.375,1,1,0.3,0,3,3,3,526,2,0.564885,0.333333,0,3,3,3,0
0,4,84,1,0,1,0,4,1,11,0,7,1,4,54,1,4,4,9,1,0,1,3,4,4,4,9,23,4,2.35,7,13,1,8,0,4,1,0,6,0,2,1,2,1.75,1,3,2.25,2,1,1,1,0,0,0,2,2,2,168,0,0.761905,0.5,0,2,2,1,0
0,1,50,1,3,1,0,3,1,5,0,4,1,3,41,1,3,3,5,0,0,1,0,0,3,3,5,6,0,6.83,3,5,1,4,0,3,1,0,0,4,0,0,6,5.333333,4,1,0.666667,0,1,1,1,1,0.166667,0,2,2,2,102,0,0.45098,0.5,0,4,2,0,0
0,1,35,1,1,1,0,1,1,6,0,5,1,1,28,1,1,1,4,0,0,1,0,0,1,1,4,5,0,5.6,2,4,1,3,0,1,1,0,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,72,0,0.361111,0.5,0,4,2,0,0
3,7,433,6,0,1,2,29,1,14,0,6,1,18,244,2,18,26,42,5,7,7,10,57,26,18,40,144,44,1.69,45,84,6,56,0,18,2,84,6,1,6,1,6,2.388889,0,13,2.777778,1,24,2.444444,1,1,0.285714,0,5,5,4,892,30,0.290323,0.4,0,5,4,2,2
0,6,133,2,0,1,1,10,1,13,0,6,1,6,75,1,6,7,16,0,2,5,6,16,7,6,15,44,13,1.7,14,28,2,20,0,6,2,50,6,1,2,1,10,4.333333,1,5,4,2,2,1.166667,1,1,0.375,0,2,2,2,268,0,0.283582,0.5,0,5,2,1,1
0,7,127,4,0,1,1,9,2,14,0,6,2,6,62,1,6,9,15,0,2,4,6,19,9,6,14,51,17,1.22,14,31,4,21,0,6,2,61,6,1,2,1,10,5,1,5,3.333333,2,8,2.166667,1,1,0.375,0,2,2,2,256,0,0.296875,0.5,0,5,2,1,0
0,5,136,1,0,1,1,6,1,15,0,9,1,6,85,1,6,6,14,3,1,1,3,13,6,6,12,39,12,2.18,12,24,1,17,0,6,1,83,6,2,6,1,11,5,1,7,2.666667,1,1,1,1,0,0,0,2,2,2,274,0,0.459854,0.5,0,5,2,0,0
1,11,587,9,0,1,5,39,2,23,11,12,2,19,291,2,19,37,95,1,5,9,17,105,37,23,85,255,63,1.14,42,148,9,109,0,8,2,100,3,1,16,1,10,4.263158,0,22,4.631579,0,15,2.368421,1,5,1.045455,0,5,5,4,1182,7,0.682594,0.4,0,3,4,3,0
0,7,117,3,0,1,0,11,1,12,0,5,1,6,57,1,6,8,16,4,1,6,2,18,8,6,16,50,13,1.14,10,29,3,20,0,6,2,33,1,0,1,2,4,2.166667,1,11,3.333333,1,4,1.5,1,1,0.375,0,2,2,2,234,0,0.820513,0.5,0,2,2,2,0
3,9,223,5,0,1,1,23,2,17,0,8,2,10,109,1,10,20,23,1,1,5,6,44,20,12,21,99,32,1.1,15,53,5,36,0,10,2,90,2,1,3,1,7,3.5,0,9,3.6,1,3,1.6,1,1,0.583333,0,2,2,2,448,0,0.504464,0.5,0,4,2,0,0
0,4,63,1,0,1,1,4,1,7,0,3,1,4,33,1,4,4,9,1,0,1,3,6,4,4,9,23,5,1.43,7,14,1,9,0,4,1,100,5,0,2,1,1,0.25,0,5,2.5,1,1,1,1,2,0.285714,0,2,2,2,128,0,0.59375,0.5,0,3,2,0,0
1,6,479,3,1,1,4,39,1,12,0,5,1,34,200,3,34,39,74,2,14,3,30,90,39,34,75,233,69,0.86,46,144,3,105,0,34,1,100,6,1,8,2,16,1.5,0,16,1.882353,0,4,1.117647,1,1,0.131579,0,2,2,1,480,0,1,1,0,1,1,0,0
1,10,203,4,1,1,3,12,2,16,0,6,2,8,81,2,8,12,44,3,1,4,3,50,12,8,45,108,28,0.75,14,73,4,60,0,8,2,100,5,0,17,2,4,1.875,0,14,4.875,1,6,1.75,1,1,0.363636,0,7,7,4,1269,450,0.70936,0.428571,0,3,4,0,1
0,9,135,4,0,1,1,8,2,17,0,5,2,5,50,1,5,8,24,1,1,4,4,27,8,5,24,65,20,0.77,20,44,4,35,2,5,2,80,5,0,9,1,3,1.2,0,14,4.4,1,6,2,1,2,0.857143,0,4,4,4,290,15,0.577778,0.25,0,5,4,0,0
0,4,63,1,0,1,1,4,1,7,0,3,1,4,33,1,4,4,9,1,0,1,3,6,4,4,9,23,5,1.43,7,14,1,9,0,4,1,100,5,0,2,1,1,0.25,0,5,2.5,1,1,1,1,0,0,0,2,2,2,128,0,0.3125,0.5,0,5,2,0,0
0,4,64,1,0,1,1,4,1,7,0,3,1,4,33,1,4,4,9,1,0,1,3,6,4,4,9,23,5,1.43,8,14,1,9,0,4,1,100,5,0,2,1,1,0.25,0,5,2.5,1,1,1,1,0,0,0,2,2,2,130,0,0.338462,0.5,0,5,2,0,0
0,4,99,1,0,1,1,5,1,11,0,7,1,5,58,1,5,5,16,0,0,1,5,9,5,5,16,34,6,1.71,7,22,1,16,0,5,1,100,5,0,3,1,5,2.2,0,6,3,1,1,1,1,0,0,0,2,2,2,198,0,0.40404,0.5,0,4,2,0,0
0,4,44,1,0,1,1,1,1,10,0,6,1,1,30,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.73,3,7,1,5,0,1,1,100,7,0,1,1,2,2,2,3,3,3,1,1,1,2,0.5,0,2,2,2,88,0,0.545455,0.5,0,3,2,1,0
0,4,40,1,0,1,1,1,1,10,0,6,1,1,26,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.6,4,6,1,4,0,1,1,100,6,0,0,1,1,1,1,2,2,2,1,1,1,0,0,0,1,1,1,40,0,1,1,0,1,1,0,0
0,5,341,3,0,1,4,26,1,11,0,5,1,23,154,4,23,26,54,5,1,3,18,52,26,25,57,153,37,1.01,34,94,3,67,0,23,1,100,6,1,6,2,32,2.913043,0,7,2.73913,1,3,1.130435,1,2,0.25,0,3,3,3,691,9,0.392962,0.333333,0,4,3,2,2
1,10,277,3,0,1,2,18,2,21,0,9,2,10,133,2,10,18,29,3,3,3,6,50,18,10,31,118,34,1.13,26,65,3,45,1,10,2,77,4,3,6,2,10,3.9,1,10,3.3,1,4,1.9,1,2,0.769231,0,7,7,6,552,10,0.512635,0.285714,0,3,6,3,0
0,6,127,2,0,1,1,7,1,11,0,4,1,5,68,1,5,7,17,2,1,2,3,15,7,5,16,48,12,1.42,11,28,2,20,0,5,1,80,5,90,6,1,86,22,1,4,2.4,2,2,1.4,1,1,0.571429,0,5,5,5,260,6,0.425197,0.2,0,5,5,2,0
0,6,99,2,0,1,1,6,1,10,0,3,1,5,46,1,5,6,17,1,0,2,4,13,6,5,15,43,8,1.07,10,23,2,16,0,5,1,100,3,0,4,1,5,2.4,0,8,3.2,2,2,1.2,1,1,0.5,0,2,2,2,198,0,0.545455,0.5,0,4,2,0,0
0,6,83,2,0,1,1,5,1,10,0,3,1,4,38,1,4,5,14,1,0,2,3,12,5,4,13,37,7,1.03,8,20,2,14,0,4,1,100,2,0,3,1,7,3,0,8,3.5,2,2,1.25,1,1,0.5,0,2,2,2,166,0,0.759036,0.5,0,3,2,0,0
